chain,iter,beta,score_cpxR,score_soxR
2,2320,1.17085,-0.0,0.43279525602700986
2,2330,1.1756833333333334,-0.0,0.2628284843081006
2,2340,1.1805166666666667,-0.0,0.27483696548828224
2,2350,1.1853500000000001,-0.0,0.27483696548828224
2,2360,1.1901833333333334,-0.0,0.41544032958130783
2,2370,1.1950166666666666,-0.0,0.9804107195371884
2,2380,1.19985,-0.0,0.7060573490337252
2,2390,1.2046833333333333,-0.0,0.9310560092638895
2,2400,1.2095166666666666,-0.0,1.1232064853750447
2,2410,1.21435,-0.0,0.7696774523799157
2,2420,1.2191833333333333,-0.0,0.16050352672740917
2,2430,1.2240166666666668,-0.0,0.263907678371418
2,2440,1.22885,-0.0,-0.0
2,2450,1.2336833333333335,-0.0,0.11285859322679734
2,2460,1.2385166666666667,-0.0,-0.0
2,2470,1.24335,-0.0,-0.0
2,2480,1.2481833333333334,-0.0,0.12871365103243435
2,2490,1.2530166666666667,-0.0,0.408411980415309
2,2500,1.25785,-0.0,0.2239672802988123
2,2510,1.2626833333333334,-0.0,2.3604789869026384
2,2520,1.2675166666666666,-0.0,0.9443460940017289
2,2530,1.2723499999999999,-0.0,0.39784129580136557
2,2540,1.2771833333333333,-0.0,0.5115678769123808
2,2550,1.2820166666666668,-0.0,-0.0
2,2560,1.28685,-0.0,1.4447959768677776
2,2570,1.2916833333333333,-0.0,1.3994939242156508
2,2580,1.2965166666666668,-0.0,0.4410833854284076
2,2590,1.30135,-0.0,0.28403402479535156
2,2600,1.3061833333333333,-0.0,-0.0
2,2610,1.3110166666666667,-0.0,-0.0
2,2620,1.31585,-0.0,0.016457884946455312
2,2630,1.3206833333333332,-0.0,0.18452074749842778
2,2640,1.3255166666666667,-0.0,0.016191467379236196
2,2650,1.33035,-0.0,0.5232052087499167
2,2660,1.3351833333333334,-0.0,-0.0
2,2670,1.3400166666666666,-0.0,0.5281783526969895
2,2680,1.34485,-0.0,0.2634943659634586
2,2690,1.3496833333333333,-0.0,0.1460978790569034
2,2700,1.3545166666666666,-0.0,0.8183655779395971
2,2710,1.35935,-0.0,0.049517196254050086
2,2720,1.3641833333333333,-0.0,-0.0
2,2730,1.3690166666666665,-0.0,0.19444447046939173
2,2740,1.37385,-0.0,0.6882277442600228
2,2750,1.3786833333333333,-0.0,0.2562031298812349
2,2760,1.3835166666666667,-0.0,0.4575525396939609
2,2770,1.38835,-0.0,0.12423765456691649
2,2780,1.3931833333333334,-0.0,0.22384150377476686
2,2790,1.3980166666666667,-0.0,-0.0
2,2800,1.4028500000000002,-0.0,0.11788049101851739
2,2810,1.4076833333333334,-0.0,0.2206932695632637
2,2820,1.4125166666666666,-0.0,0.3367913226386108
2,2830,1.4173499999999999,-0.0,1.4972966623403001
2,2840,1.4221833333333334,-0.0,0.5138670684827403
2,2850,1.4270166666666666,-0.0,1.1110943588777213
2,2860,1.4318499999999998,-0.0,0.2316599879060199
2,2870,1.4366833333333333,-0.0,0.2512760350365673
2,2880,1.4415166666666668,-0.0,0.18879777253751334
2,2890,1.44635,-0.0,0.39624859951150276
2,2900,1.4511833333333335,-0.0,0.21546890459408835
2,2910,1.4560166666666667,-0.0,0.7558897597904781
2,2920,1.46085,-0.0,1.487577588819945
2,2930,1.4656833333333334,-0.0,1.9796155650644198
2,2940,1.4705166666666667,-0.0,0.6767323411946015
2,2950,1.47535,-0.0,0.21491578725915111
2,2960,1.4801833333333332,-0.0,1.084394117313832
2,2970,1.4850166666666667,-0.0,0.618587941591001
2,2980,1.48985,-0.0,0.6454299100743875
2,2990,1.4946833333333334,-0.0,0.15065843022470699
2,3000,1.4995166666666668,-0.0,0.7552159609867964
3,1010,0.5376833333333333,-0.0,1.387843504782819
3,1020,0.5425166666666666,-0.0,1.3805928426019256
3,1030,0.54735,-0.0,-0.0
3,1040,0.5521833333333334,-0.0,0.9014969159279955
3,1050,0.5570166666666667,-0.0,0.606501857825823
3,1060,0.56185,-0.0,0.035428555469524274
3,1070,0.5666833333333333,-0.0,0.9814519668376831
3,1080,0.5715166666666668,-0.0,0.7442068352497327
3,1090,0.57635,-0.0,0.2544616844821687
3,1100,0.5811833333333334,-0.0,0.21038407871452222
3,1110,0.5860166666666666,-0.0,0.14943862623582382
3,1120,0.59085,-0.0,0.20758080974831683
3,1130,0.5956833333333333,-0.0,0.14093779035765092
3,1140,0.6005166666666667,-0.0,0.11592026170604125
3,1150,0.60535,-0.0,0.4997933726600086
3,1160,0.6101833333333333,-0.0,-0.0
3,1170,0.6150166666666667,-0.0,-0.0
3,1180,0.61985,-0.0,0.2793535850757975
3,1190,0.6246833333333334,-0.0,0.5176589802763417
3,1200,0.6295166666666667,-0.0,0.5640074240345558
3,1210,0.6343500000000001,-0.0,0.1455756821196098
3,1220,0.6391833333333333,-0.0,2.049306552642956
3,1230,0.6440166666666667,-0.0,0.6749028524536407
3,1240,0.64885,-0.0,0.16767619838744358
3,1250,0.6536833333333334,-0.0,0.20758080974831683
3,1260,0.6585166666666668,-0.0,0.8626234479665917
3,1270,0.66335,-0.0,0.30101191981243797
3,1280,0.6681833333333334,-0.0,0.35585011043464526
3,1290,0.6730166666666667,-0.0,0.21000016092147547
3,1300,0.6778500000000001,-0.0,0.8279551287009442
3,1310,0.6826833333333334,-0.0,-0.0
3,1320,0.6875166666666667,-0.0,0.05195214792899503
3,1330,0.69235,-0.0,0.5908505204447088
3,1340,0.6971833333333334,-0.0,0.8674569634130499
3,1350,0.7020166666666667,-0.0,1.1699075352502646
3,1360,0.7068500000000001,-0.0,0.5186319552545113
3,1370,0.7116833333333333,-0.0,0.8658289165177818
3,1380,0.7165166666666667,-0.0,1.7844103128439186
3,1390,0.72135,-0.0,0.9631115210191098
3,1400,0.7261833333333333,-0.0,-0.0
3,1410,0.7310166666666668,-0.0,0.9600234087322266
3,1420,0.73585,-0.0,0.355488877991892
3,1430,0.7406833333333334,-0.0,0.7369374560173308
3,1440,0.7455166666666667,-0.0,0.7538687036530934
3,1450,0.75035,-0.0,-0.0
3,1460,0.7551833333333333,-0.0,0.1424344641239983
3,1470,0.7600166666666667,-0.0,-0.0
3,1480,0.76485,-0.0,-0.0
3,1490,0.7696833333333334,-0.0,0.35528618239246146
3,1500,0.7745166666666666,-0.0,0.003323288520858387
3,1510,0.77935,-0.0,-0.0
3,1520,0.7841833333333333,-0.0,-0.0
3,1530,0.7890166666666667,-0.0,0.9427228269526549
3,1540,0.7938500000000001,-0.0,0.5208432728141391
3,1550,0.7986833333333333,-0.0,0.44395712560366757
3,1560,0.8035166666666668,-0.0,0.5783200118216785
3,1570,0.80835,-0.0,0.024334154389687924
3,1580,0.8131833333333334,-0.0,-0.0
3,1590,0.8180166666666666,-0.0,0.16631348296539197
3,1600,0.8228500000000001,-0.0,0.21785453903831595
3,1610,0.8276833333333333,-0.0,0.23956569766792518
3,1620,0.8325166666666667,-0.0,1.350796123583127
3,1630,0.83735,-0.0,-0.0
3,1640,0.8421833333333334,-0.0,0.5271371684126496
3,1650,0.8470166666666666,-0.0,0.13277216601959338
3,1660,0.8518500000000001,-0.0,1.2700930087697897
3,1670,0.8566833333333334,-0.0,-0.0
3,1680,0.8615166666666667,-0.0,0.6043261438579682
3,1690,0.86635,-0.0,0.806049803784089
3,1700,0.8711833333333334,-0.0,0.21957663040181427
3,1710,0.8760166666666667,-0.0,0.29947856986287397
3,1720,0.8808499999999999,-0.0,0.6937786944056045
3,1730,0.8856833333333334,-0.0,1.4664790594283117
3,1740,0.8905166666666667,-0.0,1.139797590721847
3,1750,0.89535,-0.0,1.0031863982365674
3,1760,0.9001833333333334,-0.0,0.21501892234187733
3,1770,0.9050166666666667,-0.0,-0.0
3,1780,0.9098499999999999,-0.0,-0.0
3,1790,0.9146833333333334,-0.0,0.524408335510459
3,1800,0.9195166666666668,-0.0,0.47886253375761745
3,1810,0.92435,-0.0,0.43978761888545137
3,1820,0.9291833333333333,-0.0,0.5035636649515239
3,1830,0.9340166666666667,-0.0,0.3927361424534777
3,1840,0.93885,-0.0,0.799927807874416
3,1850,0.9436833333333333,-0.0,1.0743578952999637
3,1860,0.9485166666666668,-0.0,3.011835439243894
3,1870,0.95335,-0.0,0.9373133367560685
3,1880,0.9581833333333333,-0.0,-0.0
3,1890,0.9630166666666667,-0.0,0.14406341441477352
3,1900,0.96785,-0.0,1.1505396190724342
3,1910,0.9726833333333333,-0.0,1.1926108973078973
3,1920,0.9775166666666667,-0.0,0.15880240486975622
3,1930,0.9823500000000001,-0.0,0.6426939050543095
3,1940,0.9871833333333333,-0.0,1.1044506967968462
3,1950,0.9920166666666667,-0.0,1.0876316227341198
3,1960,0.99685,-0.0,0.8929188824191971
3,1970,1.0016833333333333,-0.0,0.4376420288861449
3,1980,1.0065166666666665,-0.0,0.4643882035551988
3,1990,1.01135,-0.0,1.1554457916872019
3,2000,1.0161833333333332,-0.0,1.445547632830484
3,2010,1.0210166666666667,-0.0,1.407306341972676
3,2020,1.02585,-0.0,0.4340118408543617
3,2030,1.0306833333333334,-0.0,0.296951255776759
3,2040,1.0355166666666666,-0.0,0.6569647910116821
3,2050,1.04035,-0.0,0.5487021613202504
3,2060,1.0451833333333334,-0.0,1.824983583644625
3,2070,1.0500166666666666,-0.0,0.8506718919951721
3,2080,1.0548499999999998,-0.0,1.0798506212139976
3,2090,1.0596833333333333,-0.0,0.6964909977465535
3,2100,1.0645166666666668,-0.0,-0.0
3,2110,1.06935,-0.0,-0.0
3,2120,1.0741833333333335,-0.0,0.15621334131503628
3,2130,1.0790166666666667,-0.0,0.23040247797184132
3,2140,1.08385,-0.0,0.6709774175480757
3,2150,1.0886833333333334,-0.0,0.5120436993580338
3,2160,1.0935166666666667,-0.0,0.9167316495818819
3,2170,1.09835,-0.0,0.7699898120703428
3,2180,1.1031833333333334,-0.0,0.004321128790480812
3,2190,1.1080166666666666,-0.0,1.7528434802696449
3,2200,1.11285,-0.0,1.2640711309899235
3,2210,1.1176833333333334,-0.0,1.0756905389591882
3,2220,1.1225166666666668,-0.0,0.8481407236739782
3,2230,1.12735,-0.0,0.15150443249009526
3,2240,1.1321833333333333,-0.0,0.34613839277472214
3,2250,1.1370166666666668,-0.0,-0.0
3,2260,1.14185,-0.0,-0.0
3,2270,1.1466833333333333,-0.0,-0.0
3,2280,1.1515166666666667,-0.0,-0.0
3,2290,1.15635,-0.0,0.6374796651067646
3,2300,1.1611833333333332,-0.0,0.6932644022795122
3,2310,1.1660166666666667,-0.0,-0.0
3,2320,1.17085,-0.0,0.07668434041879003
3,2330,1.1756833333333334,-0.0,0.5152895827984302
3,2340,1.1805166666666667,-0.0,0.4087207575871844
3,2350,1.1853500000000001,-0.0,0.3337036699275169
3,2360,1.1901833333333334,-0.0,1.2285035618840876
3,2370,1.1950166666666666,-0.0,0.20619827984383338
3,2380,1.19985,-0.0,0.3517526197421562
3,2390,1.2046833333333333,-0.0,0.5601775533848913
3,2400,1.2095166666666666,-0.0,0.5038963843742416
3,2410,1.21435,-0.0,0.8539468662300048
3,2420,1.2191833333333333,-0.0,0.7324272966232198
3,2430,1.2240166666666668,-0.0,0.4304132595554097
3,2440,1.22885,-0.0,0.4087207575871844
3,2450,1.2336833333333335,-0.0,2.7272729260005177
3,2460,1.2385166666666667,-0.0,2.2770655212854685
3,2470,1.24335,-0.0,1.349156115353804
3,2480,1.2481833333333334,-0.0,1.199041531060358
3,2490,1.2530166666666667,-0.0,0.7998988633535914
3,2500,1.25785,-0.0,0.15528690767997155
3,2510,1.2626833333333334,-0.0,-0.0
3,2520,1.2675166666666666,-0.0,-0.0
3,2530,1.2723499999999999,-0.0,0.011391279479638984
3,2540,1.2771833333333333,-0.0,0.11697654808332052
3,2550,1.2820166666666668,-0.0,0.36155799857996385
3,2560,1.28685,-0.0,1.0468327715818417
3,2570,1.2916833333333333,-0.0,1.0945292823478374
3,2580,1.2965166666666668,-0.0,0.28271919069997864
3,2590,1.30135,-0.0,0.3306133595783429
3,2600,1.3061833333333333,-0.0,0.2659504205977271
3,2610,1.3110166666666667,-0.0,0.7718141476871968
3,2620,1.31585,-0.0,0.24424092976829848
3,2630,1.3206833333333332,-0.0,0.5436400458979892
3,2640,1.3255166666666667,-0.0,0.5397006709838573
3,2650,1.33035,-0.0,0.7681325136000307
3,2660,1.3351833333333334,-0.0,0.4575188375743937
3,2670,1.3400166666666666,-0.0,1.9436702517145377
3,2680,1.34485,-0.0,1.0643874797819308
3,2690,1.3496833333333333,-0.0,0.2856449951980421
3,2700,1.3545166666666666,-0.0,0.19067689436686142
3,2710,1.35935,-0.0,-0.0
3,2720,1.3641833333333333,-0.0,-0.0
3,2730,1.3690166666666665,-0.0,1.1200373456629586
3,2740,1.37385,-0.0,1.4841575172977515
3,2750,1.3786833333333333,-0.0,1.0332841659474938
3,2760,1.3835166666666667,-0.0,1.1875374041551596
3,2770,1.38835,-0.0,0.10588589955034826
3,2780,1.3931833333333334,-0.0,-0.0
3,2790,1.3980166666666667,-0.0,1.1553269373461474
3,2800,1.4028500000000002,-0.0,0.1460978790569034
3,2810,1.4076833333333334,-0.0,0.18139657540146506
3,2820,1.4125166666666666,-0.0,0.3751696627807513
3,2830,1.4173499999999999,-0.0,0.23338347466982212
3,2840,1.4221833333333334,-0.0,0.7366113407627645
3,2850,1.4270166666666666,-0.0,0.2501372069882808
3,2860,1.4318499999999998,-0.0,0.09272006167929302
3,2870,1.4366833333333333,-0.0,0.1095984857821768
3,2880,1.4415166666666668,-0.0,0.050900645757765026
3,2890,1.44635,-0.0,0.5849338048112246
3,2900,1.4511833333333335,-0.0,0.06163135555479741
3,2910,1.4560166666666667,-0.0,1.6123866186535325
3,2920,1.46085,-0.0,0.5275292269771231
3,2930,1.4656833333333334,-0.0,1.710713542754474
3,2940,1.4705166666666667,-0.0,0.7905430082443761
3,2950,1.47535,-0.0,0.307213243112567
3,2960,1.4801833333333332,-0.0,0.33146959038787466
3,2970,1.4850166666666667,-0.0,0.020731418282037232
3,2980,1.48985,-0.0,0.20909886554495627
3,2990,1.4946833333333334,-0.0,0.4493155735181792
3,3000,1.4995166666666668,-0.0,0.7070532381231919
