chain,iter,beta,score_soxR,score_cpxR
0,45650,2.0,-12090.0,-3919.0
0,45660,2.0,-12919.0,-4134.0
0,45670,2.0,-10414.0,-2903.0
0,45680,2.0,-7882.0,-2836.0
0,45690,2.0,-6196.0,-2096.0
0,45700,2.0,-9718.0,-2238.0
0,45710,2.0,-12149.0,-2860.0
0,45720,2.0,-11741.0,-3868.0
0,45730,2.0,-12383.0,-4576.0
0,45740,2.0,-10917.0,-2279.0
0,45750,2.0,-10907.0,-5975.0
0,45760,2.0,-13057.0,-4027.0
0,45770,2.0,-14795.0,-4424.0
0,45780,2.0,-14315.0,-5434.0
0,45790,2.0,-14281.0,-6082.0
0,45800,2.0,-9274.0,-5168.0
0,45810,2.0,-11592.0,-4931.0
0,45820,2.0,-15342.0,-4471.0
0,45830,2.0,-13985.0,-4684.0
0,45840,2.0,-17631.0,-4418.0
0,45850,2.0,-15466.0,-6511.0
0,45860,2.0,-12832.0,-3278.0
0,45870,2.0,-10250.0,-2720.0
0,45880,2.0,-9076.0,-3538.0
0,45890,2.0,-9237.0,-1545.0
0,45900,2.0,-8229.0,-2547.0
0,45910,2.0,-8121.0,-5786.0
0,45920,2.0,-8322.0,-3246.0
0,45930,2.0,-9437.0,-3264.0
0,45940,2.0,-14182.0,-6071.0
0,45950,2.0,-14936.0,-5235.0
0,45960,2.0,-17649.0,-4987.0
0,45970,2.0,-16324.0,-6028.0
0,45980,2.0,-10040.0,-7514.0
0,45990,2.0,-7701.0,-6493.0
0,46000,2.0,-6907.0,-3611.0
0,46010,2.0,-4647.0,-3685.0
0,46020,2.0,-5865.0,-2796.0
0,46030,2.0,-3849.0,-3876.0
0,46040,2.0,-5082.0,-3771.0
0,46050,2.0,-2616.0,-3369.0
0,46060,2.0,-6244.0,-2930.0
0,46070,2.0,-8359.0,-2700.0
0,46080,2.0,-11989.0,-3404.0
0,46090,2.0,-8460.0,-1176.0
0,46100,2.0,-7237.0,-1176.0
0,46110,2.0,-4842.0,-2063.0
0,46120,2.0,-4852.0,-2285.0
0,46130,2.0,-3727.0,-5743.0
0,46140,2.0,-5793.0,-4389.0
0,46150,2.0,-5082.0,-3173.0
0,46160,2.0,-6197.0,-2612.0
0,46170,2.0,-4165.0,-1535.0
0,46180,2.0,-4447.0,-1419.0
0,46190,2.0,-7555.0,-4775.0
0,46200,2.0,-7496.0,-4581.0
0,46210,2.0,-6122.0,-2712.0
0,46220,2.0,-7114.0,-2926.0
0,46230,2.0,-8453.0,-4149.0
0,46240,2.0,-12162.0,-5059.0
0,46250,2.0,-9880.0,-3140.0
0,46260,2.0,-10392.0,-4753.0
0,46270,2.0,-8868.0,-4474.0
0,46280,2.0,-7039.0,-3450.0
0,46290,2.0,-3615.0,-3908.0
0,46300,2.0,-5904.0,-2806.0
0,46310,2.0,-8090.0,-5240.0
0,46320,2.0,-9891.0,-4187.0
0,46330,2.0,-7838.0,-4729.0
0,46340,2.0,-7496.0,-4289.0
0,46350,2.0,-13313.0,-4442.0
0,46360,2.0,-10342.0,-4890.0
0,46370,2.0,-12825.0,-6148.0
0,46380,2.0,-12228.0,-2409.0
0,46390,2.0,-13276.0,-4892.0
0,46400,2.0,-9496.0,-4013.0
0,46410,2.0,-10514.0,-5434.0
0,46420,2.0,-9073.0,-4474.0
0,46430,2.0,-11338.0,-5952.0
0,46440,2.0,-12876.0,-5744.0
0,46450,2.0,-11994.0,-5013.0
0,46460,2.0,-14174.0,-5484.0
0,46470,2.0,-7410.0,-5736.0
0,46480,2.0,-8253.0,-4509.0
0,46490,2.0,-8486.0,-3609.0
0,46500,2.0,-4785.0,-2099.0
0,46510,2.0,-3893.0,-3246.0
0,46520,2.0,-4751.0,-2948.0
0,46530,2.0,-3518.0,-1567.0
0,46540,2.0,-5910.0,-85.0
0,46550,2.0,-5676.0,-4556.0
0,46560,2.0,-6850.0,-5409.0
0,46570,2.0,-9190.0,-5775.0
0,46580,2.0,-5570.0,-5762.0
0,46590,2.0,-5982.0,-4073.0
0,46600,2.0,-7146.0,-4230.0
0,46610,2.0,-9538.0,-5321.0
0,46620,2.0,-10396.0,-5351.0
0,46630,2.0,-10727.0,-4395.0
0,46640,2.0,-10742.0,-4101.0
0,46650,2.0,-12149.0,-3851.0
0,46660,2.0,-13645.0,-5411.0
0,46670,2.0,-11209.0,-4398.0
0,46680,2.0,-10829.0,-5462.0
0,46690,2.0,-11770.0,-4691.0
0,46700,2.0,-14216.0,-1768.0
0,46710,2.0,-14158.0,-5591.0
0,46720,2.0,-16520.0,-3649.0
0,46730,2.0,-15331.0,-4578.0
0,46740,2.0,-12359.0,-5700.0
0,46750,2.0,-15331.0,-3966.0
0,46760,2.0,-14670.0,-2315.0
0,46770,2.0,-11775.0,-3241.0
0,46780,2.0,-11775.0,-3389.0
0,46790,2.0,-8253.0,-4793.0
0,46800,2.0,-8525.0,-2906.0
0,46810,2.0,-6508.0,-3911.0
0,46820,2.0,-7682.0,-2801.0
0,46830,2.0,-6567.0,-2554.0
0,46840,2.0,-5393.0,-2849.0
0,46850,2.0,-2947.0,-59.0
0,46860,2.0,-2099.0,-2071.0
0,46870,2.0,-18.0,-2088.0
0,46880,2.0,259.0,-1549.0
0,46890,2.0,2314.0,-3625.0
0,46900,2.0,-1208.0,-2264.0
0,46910,2.0,-4779.0,-3736.0
0,46920,2.0,-5929.0,-3758.0
0,46930,2.0,-8294.0,-4591.0
0,46940,2.0,-10942.0,-5699.0
0,46950,2.0,-11959.0,-1163.0
0,46960,2.0,-10736.0,-4044.0
0,46970,2.0,-8559.0,-3809.0
0,46980,2.0,-10420.0,-6484.0
0,46990,2.0,-13372.0,-3761.0
0,47000,2.0,-15374.0,-3750.0
0,47010,2.0,-14433.0,-4265.0
0,47020,2.0,-7394.0,-5047.0
0,47030,2.0,-8666.0,-2400.0
0,47040,2.0,-5295.0,-3853.0
0,47050,2.0,-4447.0,-3471.0
0,47060,2.0,-8530.0,-2211.0
0,47070,2.0,-8604.0,-3411.0
0,47080,2.0,-5921.0,-5046.0
0,47090,2.0,-2350.0,-4040.0
0,47100,2.0,-8303.0,-5578.0
0,47110,2.0,-7445.0,-4377.0
0,47120,2.0,-11397.0,-4545.0
0,47130,2.0,-10554.0,-4034.0
0,47140,2.0,-11760.0,-4491.0
0,47150,2.0,-11995.0,-5023.0
0,47160,2.0,-10943.0,-5170.0
0,47170,2.0,-15848.0,-4027.0
0,47180,2.0,-13056.0,-4966.0
0,47190,2.0,-7995.0,-3750.0
0,47200,2.0,-10294.0,-4938.0
0,47210,2.0,-8068.0,-3574.0
0,47220,2.0,-9232.0,-3345.0
0,47230,2.0,-10678.0,-4684.0
0,47240,2.0,-9310.0,-4636.0
0,47250,2.0,-9320.0,-3847.0
0,47260,2.0,-9510.0,-3254.0
0,47270,2.0,-10552.0,-3363.0
0,47280,2.0,-9495.0,-3302.0
0,47290,2.0,-8321.0,-2721.0
0,47300,2.0,-8262.0,-5258.0
0,47310,2.0,-13769.0,-2826.0
0,47320,2.0,-12565.0,-3650.0
0,47330,2.0,-13886.0,-3711.0
0,47340,2.0,-11489.0,-4763.0
0,47350,2.0,-9487.0,-5049.0
0,47360,2.0,-10626.0,-3821.0
0,47370,2.0,-11789.0,-2259.0
0,47380,2.0,-12948.0,-4713.0
0,47390,2.0,-10732.0,-4346.0
0,47400,2.0,-5987.0,-3464.0
0,47410,2.0,-9083.0,-3409.0
0,47420,2.0,-7183.0,-4715.0
0,47430,2.0,-6867.0,-4520.0
0,47440,2.0,-9511.0,-3053.0
0,47450,2.0,-14033.0,-4940.0
0,47460,2.0,-14058.0,-4244.0
0,47470,2.0,-13073.0,-3781.0
0,47480,2.0,-15470.0,-1522.0
0,47490,2.0,-11568.0,-1899.0
0,47500,2.0,-13886.0,-3166.0
0,47510,2.0,-10404.0,-4774.0
0,47520,2.0,-13053.0,-4954.0
0,47530,2.0,-10752.0,-6068.0
0,47540,2.0,-13992.0,-4891.0
0,47550,2.0,-12710.0,-4627.0
0,47560,2.0,-14117.0,-4116.0
0,47570,2.0,-14563.0,-5379.0
0,47580,2.0,-14697.0,-5588.0
0,47590,2.0,-11175.0,-4169.0
0,47600,2.0,-7984.0,-4101.0
0,47610,2.0,-10332.0,-4464.0
0,47620,2.0,-11274.0,-3831.0
0,47630,2.0,-12166.0,-3378.0
0,47640,2.0,-10967.0,-4228.0
0,47650,2.0,-13840.0,-2837.0
0,47660,2.0,-13918.0,-3911.0
0,47670,2.0,-14090.0,-4918.0
0,47680,2.0,-8279.0,-5688.0
0,47690,2.0,-7303.0,-4723.0
0,47700,2.0,-3532.0,-3475.0
0,47710,2.0,-3483.0,-4574.0
0,47720,2.0,-136.0,-2849.0
0,47730,2.0,-1178.0,-3860.0
0,47740,2.0,704.0,-1533.0
0,47750,2.0,-1455.0,-3442.0
0,47760,2.0,-4884.0,-6960.0
0,47770,2.0,-4816.0,-5334.0
0,47780,2.0,-3360.0,-4716.0
0,47790,2.0,-3619.0,-4970.0
0,47800,2.0,-4276.0,-4039.0
0,47810,2.0,-2835.0,-4039.0
0,47820,2.0,-3816.0,-5256.0
0,47830,2.0,-4526.0,-4538.0
0,47840,2.0,-4375.0,-2982.0
0,47850,2.0,-5583.0,-4699.0
0,47860,2.0,-6855.0,-3767.0
0,47870,2.0,-2042.0,-3950.0
0,47880,2.0,-4755.0,-3573.0
0,47890,2.0,-3400.0,-2430.0
0,47900,2.0,-4574.0,-2620.0
0,47910,2.0,-7046.0,-2747.0
0,47920,2.0,-6730.0,-1782.0
0,47930,2.0,-6049.0,-3565.0
0,47940,2.0,-4841.0,-4226.0
0,47950,2.0,-2517.0,-3158.0
0,47960,2.0,88.0,-2819.0
0,47970,2.0,1238.0,-3651.0
0,47980,2.0,2402.0,-2292.0
0,47990,2.0,2294.0,-3450.0
0,48000,2.0,2353.0,-3462.0
0,48010,2.0,2343.0,-3324.0
0,48020,2.0,2610.0,-3348.0
0,48030,2.0,3784.0,-3641.0
0,48040,2.0,2410.0,-2566.0
0,48050,2.0,3784.0,-3462.0
0,48060,2.0,3584.0,-2815.0
0,48070,2.0,2420.0,-2815.0
0,48080,2.0,1197.0,-2815.0
0,48090,2.0,1256.0,-2637.0
0,48100,2.0,2489.0,-2637.0
0,48110,2.0,3070.0,-2479.0
0,48120,2.0,2720.0,-2633.0
0,48130,2.0,1536.0,-3336.0
0,48140,2.0,-653.0,-2811.0
0,48150,2.0,-604.0,-2811.0
0,48160,2.0,-3859.0,-2553.0
0,48170,2.0,-3859.0,-2034.0
0,48180,2.0,-7430.0,-3144.0
0,48190,2.0,-5213.0,-2082.0
0,48200,2.0,-7794.0,-3593.0
0,48210,2.0,-5130.0,-4607.0
0,48220,2.0,-3532.0,-3481.0
0,48230,2.0,-5880.0,-3715.0
0,48240,2.0,-6163.0,-4702.0
0,48250,2.0,-2497.0,-4130.0
0,48260,2.0,-1210.0,-3958.0
0,48270,2.0,-2.0,-3759.0
0,48280,2.0,-51.0,-3813.0
0,48290,2.0,-34.0,-2988.0
0,48300,2.0,-1208.0,-4105.0
0,48310,2.0,-1889.0,-2667.0
0,48320,2.0,-5280.0,-2440.0
0,48330,2.0,-1719.0,-4021.0
0,48340,2.0,663.0,-3111.0
0,48350,2.0,-2626.0,-471.0
0,48360,2.0,-1452.0,-1073.0
0,48370,2.0,-5675.0,-1344.0
0,48380,2.0,-3293.0,-3977.0
0,48390,2.0,-2192.0,-4006.0
0,48400,2.0,-5138.0,-4713.0
0,48410,2.0,-4555.0,-3557.0
0,48420,2.0,-5637.0,-4687.0
0,48430,2.0,-9135.0,-5364.0
0,48440,2.0,-7946.0,-5279.0
0,48450,2.0,-8098.0,-2973.0
0,48460,2.0,-11637.0,-3190.0
0,48470,2.0,-8115.0,-3247.0
0,48480,2.0,-7136.0,-5432.0
0,48490,2.0,-8043.0,-5170.0
0,48500,2.0,-7761.0,-5380.0
0,48510,2.0,-9919.0,-3970.0
0,48520,2.0,-9870.0,-5000.0
0,48530,2.0,-11093.0,-3669.0
0,48540,2.0,-14664.0,-4202.0
0,48550,2.0,-12583.0,-4628.0
0,48560,2.0,-13933.0,-2926.0
0,48570,2.0,-14031.0,-4624.0
0,48580,2.0,-16490.0,-4535.0
0,48590,2.0,-16339.0,-5947.0
0,48600,2.0,-13942.0,-5157.0
0,48610,2.0,-10386.0,-5189.0
0,48620,2.0,-11560.0,-4475.0
0,48630,2.0,-9163.0,-5838.0
0,48640,2.0,-7097.0,-4701.0
0,48650,2.0,-9908.0,-3193.0
0,48660,2.0,-10867.0,-610.0
0,48670,2.0,-12977.0,-3921.0
0,48680,2.0,-9609.0,-2713.0
0,48690,2.0,-11421.0,-3343.0
0,48700,2.0,-13769.0,-4118.0
0,48710,2.0,-13267.0,-3887.0
0,48720,2.0,-12968.0,-4289.0
0,48730,2.0,-9362.0,-4556.0
0,48740,2.0,-10460.0,-5145.0
0,48750,2.0,-9735.0,-4697.0
0,48760,2.0,-10909.0,-4462.0
0,48770,2.0,-15115.0,-6084.0
0,48780,2.0,-11126.0,-5176.0
0,48790,2.0,-13291.0,-3285.0
0,48800,2.0,-14183.0,-1895.0
0,48810,2.0,-11663.0,-4098.0
0,48820,2.0,-11875.0,-5040.0
0,48830,2.0,-13848.0,-4640.0
0,48840,2.0,-12114.0,-6492.0
0,48850,2.0,-12776.0,-4224.0
0,48860,2.0,-10540.0,-3587.0
0,48870,2.0,-7827.0,-4680.0
0,48880,2.0,-11058.0,-3302.0
0,48890,2.0,-12281.0,-3805.0
0,48900,2.0,-13440.0,-3509.0
0,48910,2.0,-15335.0,-5115.0
0,48920,2.0,-16028.0,-4710.0
0,48930,2.0,-16514.0,-5349.0
0,48940,2.0,-14901.0,-5088.0
0,48950,2.0,-16894.0,-5008.0
0,48960,2.0,-18960.0,-4668.0
0,48970,2.0,-17703.0,-5227.0
0,48980,2.0,-16626.0,-5010.0
0,48990,2.0,-16970.0,-5218.0
0,49000,2.0,-17102.0,-4276.0
0,49010,2.0,-12835.0,-3940.0
0,49020,2.0,-9938.0,-5069.0
0,49030,2.0,-7176.0,-4092.0
0,49040,2.0,-10576.0,-3008.0
0,49050,2.0,-10561.0,-3189.0
0,49060,2.0,-7119.0,-3620.0
0,49070,2.0,-5945.0,-2366.0
0,49080,2.0,-8656.0,-3254.0
0,49090,2.0,-8583.0,-3276.0
0,49100,2.0,-12041.0,-4910.0
0,49110,2.0,-10867.0,-4131.0
0,49120,2.0,-12146.0,-2521.0
0,49130,2.0,-12561.0,-4219.0
0,49140,2.0,-12527.0,-3886.0
0,49150,2.0,-11652.0,-4392.0
0,49160,2.0,-12105.0,-4596.0
0,49170,2.0,-9766.0,-3244.0
0,49180,2.0,-12141.0,-6623.0
0,49190,2.0,-8984.0,-3558.0
0,49200,2.0,-9793.0,-3426.0
0,49210,2.0,-9355.0,-6115.0
0,49220,2.0,-10651.0,-6147.0
0,49230,2.0,-14964.0,-6299.0
0,49240,2.0,-9514.0,-2390.0
0,49250,2.0,-7166.0,-3005.0
0,49260,2.0,-8350.0,-4855.0
0,49270,2.0,-7203.0,-4305.0
0,49280,2.0,-10842.0,-3500.0
0,49290,2.0,-10917.0,-4928.0
0,49300,2.0,-10882.0,-4170.0
0,49310,2.0,-7152.0,-4612.0
0,49320,2.0,-6162.0,-3673.0
0,49330,2.0,-7263.0,-3152.0
0,49340,2.0,-9660.0,-4687.0
0,49350,2.0,-8121.0,-6142.0
0,49360,2.0,-8106.0,-3311.0
0,49370,2.0,-10503.0,-4801.0
0,49380,2.0,-13728.0,-2466.0
0,49390,2.0,-10064.0,-4960.0
0,49400,2.0,-9206.0,-5452.0
0,49410,2.0,-9061.0,-3985.0
0,49420,2.0,-6762.0,-3893.0
0,49430,2.0,-4365.0,-1892.0
0,49440,2.0,-3541.0,-2564.0
0,49450,2.0,-5889.0,-4551.0
0,49460,2.0,-7039.0,-5297.0
0,49470,2.0,-7039.0,-5310.0
0,49480,2.0,-7298.0,-5642.0
0,49490,2.0,-12134.0,-5656.0
0,49500,2.0,-11852.0,-4662.0
0,49510,2.0,-9504.0,-3817.0
0,49520,2.0,-7097.0,-2546.0
0,49530,2.0,-8909.0,-2318.0
0,49540,2.0,-10100.0,-4012.0
0,49550,2.0,-10985.0,-1559.0
0,49560,2.0,-10953.0,-4550.0
0,49570,2.0,-9877.0,-2944.0
0,49580,2.0,-8439.0,-2849.0
0,49590,2.0,-8804.0,-4071.0
0,49600,2.0,-13730.0,-4870.0
0,49610,2.0,-9661.0,-4239.0
0,49620,2.0,-11711.0,-3861.0
0,49630,2.0,-12784.0,-2384.0
0,49640,2.0,-11700.0,-1848.0
0,49650,2.0,-10477.0,-3409.0
0,49660,2.0,-13728.0,-5228.0
0,49670,2.0,-14341.0,-3834.0
0,49680,2.0,-14117.0,-6548.0
0,49690,2.0,-14448.0,-5435.0
0,49700,2.0,-13298.0,-6585.0
0,49710,2.0,-14006.0,-5746.0
0,49720,2.0,-15232.0,-5896.0
0,49730,2.0,-15126.0,-5207.0
0,49740,2.0,-10903.0,-2820.0
0,49750,2.0,-7465.0,-3597.0
0,49760,2.0,-6364.0,-2197.0
0,49770,2.0,-6563.0,-2403.0
0,49780,2.0,-6220.0,-3263.0
0,49790,2.0,-6269.0,-498.0
0,49800,2.0,-5727.0,-3408.0
0,49810,2.0,-4553.0,-3870.0
0,49820,2.0,-4271.0,-2607.0
0,49830,2.0,-3906.0,-2125.0
0,49840,2.0,-8700.0,-2255.0
0,49850,2.0,-8862.0,-2164.0
0,49860,2.0,-7467.0,-2414.0
0,49870,2.0,-6337.0,-4071.0
0,49880,2.0,-6303.0,-3232.0
0,49890,2.0,-6931.0,-5224.0
0,49900,2.0,-4705.0,-4676.0
0,49910,2.0,-6980.0,-5192.0
0,49920,2.0,-9328.0,-6121.0
0,49930,2.0,-14017.0,-4415.0
0,49940,2.0,-12316.0,-4415.0
0,49950,2.0,-12422.0,-4251.0
0,49960,2.0,-12948.0,-4568.0
0,49970,2.0,-11849.0,-5402.0
0,49980,2.0,-10577.0,-3973.0
0,49990,2.0,-14350.0,-3595.0
0,50000,2.0,-16256.0,-5936.0
0,50010,2.0,-10834.0,-5641.0
0,50020,2.0,-14190.0,-6106.0
0,50030,2.0,-15238.0,-6913.0
0,50040,2.0,-10999.0,-5396.0
0,50050,2.0,-8320.0,-4500.0
0,50060,2.0,-2416.0,-2851.0
0,50070,2.0,-2683.0,-3298.0
0,50080,2.0,-3590.0,-4402.0
0,50090,2.0,-3556.0,-3901.0
0,50100,2.0,-4722.0,-5579.0
0,50110,2.0,-2616.0,-1777.0
0,50120,2.0,-5798.0,-4303.0
0,50130,2.0,-7831.0,-6636.0
0,50140,2.0,-4723.0,-6115.0
0,50150,2.0,-8328.0,-5336.0
0,50160,2.0,-3656.0,-5246.0
0,50170,2.0,-3534.0,-5174.0
0,50180,2.0,-2618.0,-3989.0
0,50190,2.0,-3899.0,-3896.0
0,50200,2.0,-2375.0,-3848.0
0,50210,2.0,-4407.0,-4353.0
0,50220,2.0,-7963.0,-4890.0
0,50230,2.0,-10443.0,-5002.0
0,50240,2.0,-11627.0,-5222.0
0,50250,2.0,-11943.0,-3953.0
0,50260,2.0,-8264.0,-2603.0
0,50270,2.0,-9497.0,-3881.0
0,50280,2.0,-11745.0,-4848.0
0,50290,2.0,-13016.0,-4313.0
0,50300,2.0,-14796.0,-5076.0
0,50310,2.0,-14845.0,-2966.0
0,50320,2.0,-13306.0,-5030.0
0,50330,2.0,-12521.0,-2870.0
0,50340,2.0,-10124.0,-3363.0
0,50350,2.0,-10700.0,-4305.0
0,50360,2.0,-7985.0,-4003.0
0,50370,2.0,-4657.0,-2609.0
0,50380,2.0,-3483.0,-2673.0
0,50390,2.0,-1194.0,-2722.0
0,50400,2.0,-4765.0,-4904.0
0,50410,2.0,-7049.0,-1553.0
0,50420,2.0,-4336.0,-2776.0
0,50430,2.0,-6650.0,-5363.0
0,50440,2.0,-5495.0,-5211.0
0,50450,2.0,-6669.0,-6589.0
0,50460,2.0,-5544.0,-4934.0
0,50470,2.0,-10414.0,-2729.0
0,50480,2.0,-9467.0,-3947.0
0,50490,2.0,-8600.0,-3991.0
0,50500,2.0,-9491.0,-4030.0
0,50510,2.0,-7079.0,-3139.0
0,50520,2.0,-5915.0,-4134.0
0,50530,2.0,-4692.0,-4248.0
0,50540,2.0,-219.0,-3280.0
0,50550,2.0,1004.0,-3912.0
0,50560,2.0,945.0,-2724.0
0,50570,2.0,-545.0,-3909.0
0,50580,2.0,-229.0,-2525.0
0,50590,2.0,-2445.0,-2525.0
0,50600,2.0,-1393.0,-1414.0
0,50610,2.0,-2942.0,-4026.0
0,50620,2.0,-5217.0,-5403.0
0,50630,2.0,-8690.0,-5232.0
0,50640,2.0,-10686.0,-4309.0
0,50650,2.0,-9334.0,-2125.0
0,50660,2.0,-7371.0,-3303.0
0,50670,2.0,-8404.0,-6179.0
0,50680,2.0,-10785.0,-4194.0
0,50690,2.0,-4881.0,-5700.0
0,50700,2.0,-2266.0,-4015.0
0,50710,2.0,-3440.0,-3942.0
0,50720,2.0,-3489.0,-4060.0
0,50730,2.0,-2315.0,-4116.0
0,50740,2.0,-3840.0,-3415.0
0,50750,2.0,-7387.0,-3256.0
0,50760,2.0,-9404.0,-2738.0
0,50770,2.0,-7239.0,-3319.0
0,50780,2.0,-9195.0,-3410.0
0,50790,2.0,-6896.0,-4203.0
0,50800,2.0,-3291.0,-3887.0
0,50810,2.0,-4441.0,-3929.0
0,50820,2.0,-5605.0,-4830.0
0,50830,2.0,-2492.0,-3692.0
0,50840,2.0,-3448.0,-3691.0
0,50850,2.0,-4392.0,-4992.0
0,50860,2.0,-5931.0,-4399.0
0,50870,2.0,-7899.0,-5018.0
0,50880,2.0,-8264.0,-2905.0
0,50890,2.0,-7073.0,-2222.0
0,50900,2.0,-8247.0,-2489.0
0,50910,2.0,-7223.0,-5606.0
0,50920,2.0,-7345.0,-3165.0
0,50930,2.0,-8553.0,-4420.0
0,50940,2.0,-9458.0,-4413.0
0,50950,2.0,-8235.0,-1997.0
0,50960,2.0,-5821.0,-3316.0
0,50970,2.0,-3174.0,-3923.0
0,50980,2.0,-2132.0,-4376.0
0,50990,2.0,-4465.0,-3935.0
0,51000,2.0,-6813.0,-4235.0
0,51010,2.0,-6764.0,-4172.0
0,51020,2.0,-2350.0,-2964.0
0,51030,2.0,-4747.0,-4290.0
0,51040,2.0,-4740.0,-4810.0
0,51050,2.0,-3625.0,-4810.0
0,51060,2.0,-3825.0,-4055.0
0,51070,2.0,-1477.0,-4488.0
0,51080,2.0,-668.0,-3104.0
0,51090,2.0,-707.0,-1581.0
0,51100,2.0,-4060.0,-941.0
0,51110,2.0,-3045.0,-2563.0
0,51120,2.0,-2714.0,-1628.0
0,51130,2.0,-5378.0,-3301.0
0,51140,2.0,-2932.0,-1833.0
0,51150,2.0,-3849.0,-3740.0
0,51160,2.0,-3809.0,-3582.0
0,51170,2.0,-4842.0,-3330.0
0,51180,2.0,-7249.0,-4776.0
0,51190,2.0,-8379.0,-4509.0
0,51200,2.0,-10668.0,-5881.0
0,51210,2.0,-9387.0,-4487.0
0,51220,2.0,-12777.0,-6984.0
0,51230,2.0,-13159.0,-5865.0
0,51240,2.0,-14171.0,-4366.0
0,51250,2.0,-13166.0,-4009.0
0,51260,2.0,-14143.0,-4237.0
0,51270,2.0,-12925.0,-4266.0
0,51280,2.0,-12925.0,-3439.0
0,51290,2.0,-14381.0,-5676.0
0,51300,2.0,-14464.0,-3270.0
0,51310,2.0,-14479.0,-4293.0
0,51320,2.0,-12080.0,-3850.0
0,51330,2.0,-13458.0,-3166.0
0,51340,2.0,-15735.0,-5139.0
0,51350,2.0,-14035.0,-2883.0
0,51360,2.0,-16748.0,-5390.0
0,51370,2.0,-13781.0,-5284.0
0,51380,2.0,-12299.0,-5127.0
0,51390,2.0,-13517.0,-6451.0
0,51400,2.0,-14805.0,-4385.0
0,51410,2.0,-13688.0,-1878.0
0,51420,2.0,-9776.0,-5679.0
0,51430,2.0,-11080.0,-3782.0
0,51440,2.0,-13281.0,-3721.0
0,51450,2.0,-13291.0,-4869.0
0,51460,2.0,-14624.0,-4879.0
0,51470,2.0,-12023.0,-3546.0
0,51480,2.0,-14380.0,-4620.0
0,51490,2.0,-15477.0,-4778.0
0,51500,2.0,-16198.0,-3804.0
0,51510,2.0,-16198.0,-5082.0
0,51520,2.0,-15744.0,-3739.0
0,51530,2.0,-14604.0,-4150.0
0,51540,2.0,-14332.0,-5495.0
0,51550,2.0,-14379.0,-4587.0
0,51560,2.0,-11918.0,-5278.0
0,51570,2.0,-12894.0,-3204.0
0,51580,2.0,-12578.0,-3665.0
0,51590,2.0,-13462.0,-4465.0
0,51600,2.0,-11543.0,-3569.0
0,51610,2.0,-10394.0,-2609.0
0,51620,2.0,-10985.0,-4859.0
0,51630,2.0,-7365.0,-5411.0
0,51640,2.0,-7064.0,-4367.0
0,51650,2.0,-9527.0,-4677.0
0,51660,2.0,-13026.0,-4450.0
0,51670,2.0,-10840.0,-3898.0
0,51680,2.0,-10558.0,-3399.0
0,51690,2.0,-9816.0,-2854.0
0,51700,2.0,-7627.0,-3711.0
0,51710,2.0,-12910.0,-4403.0
0,51720,2.0,-14423.0,-4662.0
0,51730,2.0,-10867.0,-3399.0
0,51740,2.0,-12090.0,-5304.0
0,51750,2.0,-8651.0,-6126.0
0,51760,2.0,-8743.0,-3924.0
0,51770,2.0,-7638.0,-3562.0
0,51780,2.0,-6279.0,-5063.0
0,51790,2.0,-6563.0,-5879.0
0,51800,2.0,-8644.0,-5757.0
0,51810,2.0,-8570.0,-6215.0
0,51820,2.0,-7712.0,-2688.0
0,51830,2.0,-5315.0,-4769.0
0,51840,2.0,-5992.0,-5608.0
0,51850,2.0,-5992.0,-4319.0
0,51860,2.0,-4808.0,-3641.0
0,51870,2.0,-6041.0,-3663.0
0,51880,2.0,-8389.0,-4019.0
0,51890,2.0,-7224.0,-3295.0
0,51900,2.0,-8180.0,-5223.0
0,51910,2.0,-8428.0,-4090.0
0,51920,2.0,-8245.0,-4764.0
0,51930,2.0,-8595.0,-4055.0
0,51940,2.0,-7421.0,-4158.0
0,51950,2.0,-7421.0,-3842.0
0,51960,2.0,-7122.0,-4597.0
0,51970,2.0,-5850.0,-5193.0
0,51980,2.0,-8262.0,-5280.0
0,51990,2.0,-9387.0,-4621.0
0,52000,2.0,-15553.0,-3561.0
0,52010,2.0,-14921.0,-5211.0
0,52020,2.0,-14039.0,-3707.0
0,52030,2.0,-14242.0,-4137.0
0,52040,2.0,-9816.0,-2866.0
0,52050,2.0,-10956.0,-4498.0
0,52060,2.0,-14230.0,-6131.0
0,52070,2.0,-15051.0,-5336.0
0,52080,2.0,-11553.0,-5336.0
0,52090,2.0,-11199.0,-4526.0
0,52100,2.0,-10307.0,-5521.0
0,52110,2.0,-9133.0,-5344.0
0,52120,2.0,-9498.0,-4268.0
0,52130,2.0,-6585.0,-1049.0
0,52140,2.0,-2382.0,-2530.0
0,52150,2.0,-2649.0,-4693.0
0,52160,2.0,-2800.0,-4949.0
0,52170,2.0,-8587.0,-4914.0
0,52180,2.0,-7195.0,-3444.0
0,52190,2.0,-1768.0,-3379.0
0,52200,2.0,-5430.0,-3323.0
0,52210,2.0,-6565.0,-3235.0
0,52220,2.0,-6479.0,-3259.0
0,52230,2.0,-6430.0,-3711.0
0,52240,2.0,-4048.0,-3359.0
0,52250,2.0,-3805.0,-2075.0
0,52260,2.0,-2558.0,-2769.0
0,52270,2.0,-4955.0,-4168.0
0,52280,2.0,-7254.0,-4253.0
0,52290,2.0,-5896.0,-2851.0
0,52300,2.0,-7016.0,-3067.0
0,52310,2.0,-11761.0,-3601.0
