chain,iter,beta,score_soxR,score_cpxR
1,97420,1.0,-11877.0,-5952.0
1,97430,1.0,-14021.0,-6616.0
1,97440,1.0,-14080.0,-5767.0
1,97450,1.0,-13631.0,-4626.0
1,97460,1.0,-10570.0,-1900.0
1,97470,1.0,-9479.0,-3700.0
1,97480,1.0,-11827.0,-5267.0
1,97490,1.0,-11842.0,-3790.0
1,97500,1.0,-12083.0,-2445.0
1,97510,1.0,-10430.0,-5011.0
1,97520,1.0,-11587.0,-3813.0
1,97530,1.0,-12490.0,-5263.0
1,97540,1.0,-11316.0,-5071.0
1,97550,1.0,-14844.0,-5815.0
1,97560,1.0,-17673.0,-6614.0
1,97570,1.0,-15325.0,-4775.0
1,97580,1.0,-17103.0,-6640.0
1,97590,1.0,-16909.0,-6356.0
1,97600,1.0,-15784.0,-4792.0
1,97610,1.0,-14487.0,-1762.0
1,97620,1.0,-14288.0,-2855.0
1,97630,1.0,-11955.0,-4388.0
1,97640,1.0,-14369.0,-3658.0
1,97650,1.0,-11707.0,-5143.0
1,97660,1.0,-10162.0,-6043.0
1,97670,1.0,-13048.0,-6801.0
1,97680,1.0,-10642.0,-5128.0
1,97690,1.0,-13056.0,-5129.0
1,97700,1.0,-15316.0,-5539.0
1,97710,1.0,-11809.0,-5375.0
1,97720,1.0,-11542.0,-3811.0
1,97730,1.0,-14185.0,-1865.0
1,97740,1.0,-13320.0,-3414.0
1,97750,1.0,-15530.0,-4887.0
1,97760,1.0,-15448.0,-2798.0
1,97770,1.0,-13237.0,-5111.0
1,97780,1.0,-9840.0,-5166.0
1,97790,1.0,-14480.0,-3909.0
1,97800,1.0,-14365.0,-3658.0
1,97810,1.0,-15169.0,-3361.0
1,97820,1.0,-15993.0,-5107.0
1,97830,1.0,-14059.0,-4594.0
1,97840,1.0,-13323.0,-5586.0
1,97850,1.0,-13250.0,-4133.0
1,97860,1.0,-12909.0,-2404.0
1,97870,1.0,-13816.0,-2759.0
1,97880,1.0,-10737.0,-4331.0
1,97890,1.0,-5816.0,-3423.0
1,97900,1.0,-3419.0,-3729.0
1,97910,1.0,-12602.0,-3871.0
1,97920,1.0,-16200.0,-4747.0
1,97930,1.0,-15133.0,-4326.0
1,97940,1.0,-14066.0,-4020.0
1,97950,1.0,-14149.0,-4245.0
1,97960,1.0,-9288.0,-3756.0
1,97970,1.0,-12712.0,-3884.0
1,97980,1.0,-10832.0,-5095.0
1,97990,1.0,-10719.0,-3448.0
1,98000,1.0,-11040.0,-4497.0
1,98010,1.0,-14958.0,-4223.0
1,98020,1.0,-15391.0,-3714.0
1,98030,1.0,-14134.0,-5689.0
1,98040,1.0,-15798.0,-5465.0
1,98050,1.0,-13655.0,-7052.0
1,98060,1.0,-15467.0,-5167.0
1,98070,1.0,-16802.0,-5422.0
1,98080,1.0,-14975.0,-4472.0
1,98090,1.0,-9056.0,-3613.0
1,98100,1.0,-5685.0,-3559.0
1,98110,1.0,-10396.0,-4966.0
1,98120,1.0,-10834.0,-4737.0
1,98130,1.0,-9329.0,-2845.0
1,98140,1.0,-9024.0,-2051.0
1,98150,1.0,-11421.0,-4838.0
1,98160,1.0,-10247.0,-3650.0
1,98170,1.0,-7907.0,-4136.0
1,98180,1.0,-12965.0,-3165.0
1,98190,1.0,-12916.0,-4774.0
1,98200,1.0,-14606.0,-3923.0
1,98210,1.0,-15341.0,-4576.0
1,98220,1.0,-13109.0,-3051.0
1,98230,1.0,-12150.0,-3511.0
1,98240,1.0,-14425.0,-2855.0
1,98250,1.0,-13231.0,-3659.0
1,98260,1.0,-14191.0,-3338.0
1,98270,1.0,-11815.0,-2389.0
1,98280,1.0,-13038.0,-3848.0
1,98290,1.0,-12669.0,-4904.0
1,98300,1.0,-12801.0,-5870.0
1,98310,1.0,-13177.0,-4980.0
1,98320,1.0,-15525.0,-5360.0
1,98330,1.0,-17873.0,-3992.0
1,98340,1.0,-15374.0,-4048.0
1,98350,1.0,-11834.0,-6387.0
1,98360,1.0,-14731.0,-4853.0
1,98370,1.0,-13165.0,-4617.0
1,98380,1.0,-9550.0,-4158.0
1,98390,1.0,-9828.0,-2838.0
1,98400,1.0,-12242.0,-6317.0
1,98410,1.0,-8240.0,-4960.0
1,98420,1.0,-8413.0,-3994.0
1,98430,1.0,-9685.0,-2745.0
1,98440,1.0,-11864.0,-2865.0
1,98450,1.0,-9193.0,-3983.0
1,98460,1.0,-11643.0,-4411.0
1,98470,1.0,-9156.0,-3895.0
1,98480,1.0,-11485.0,-3454.0
1,98490,1.0,-13825.0,-3777.0
1,98500,1.0,-10384.0,-3501.0
1,98510,1.0,-12722.0,-4998.0
1,98520,1.0,-12013.0,-4567.0
1,98530,1.0,-9822.0,-4109.0
1,98540,1.0,-10187.0,-3365.0
1,98550,1.0,-15984.0,-6235.0
1,98560,1.0,-14479.0,-6219.0
1,98570,1.0,-15589.0,-5620.0
1,98580,1.0,-16680.0,-4964.0
1,98590,1.0,-11750.0,-4239.0
1,98600,1.0,-12909.0,-3278.0
1,98610,1.0,-11808.0,-4493.0
1,98620,1.0,-14837.0,-4287.0
1,98630,1.0,-13606.0,-3157.0
1,98640,1.0,-13225.0,-4059.0
1,98650,1.0,-11014.0,-2702.0
1,98660,1.0,-9426.0,-1658.0
1,98670,1.0,-12651.0,-2725.0
1,98680,1.0,-12349.0,-3860.0
1,98690,1.0,-9850.0,-3827.0
1,98700,1.0,-11908.0,-3599.0
1,98710,1.0,-13192.0,-4734.0
1,98720,1.0,-14198.0,-5633.0
1,98730,1.0,-15097.0,-4315.0
1,98740,1.0,-11578.0,-4670.0
1,98750,1.0,-13975.0,-4026.0
1,98760,1.0,-14506.0,-5115.0
1,98770,1.0,-17844.0,-6777.0
1,98780,1.0,-15447.0,-6592.0
1,98790,1.0,-15290.0,-5751.0
1,98800,1.0,-10756.0,-2747.0
1,98810,1.0,-11631.0,-4741.0
1,98820,1.0,-16530.0,-2620.0
1,98830,1.0,-16234.0,-4043.0
1,98840,1.0,-13759.0,-4201.0
1,98850,1.0,-16322.0,-4727.0
1,98860,1.0,-15367.0,-5257.0
1,98870,1.0,-14232.0,-2232.0
1,98880,1.0,-14280.0,-3444.0
1,98890,1.0,-12115.0,-2926.0
1,98900,1.0,-14356.0,-5187.0
1,98910,1.0,-15263.0,-4548.0
1,98920,1.0,-15365.0,-3249.0
1,98930,1.0,-14289.0,-6097.0
1,98940,1.0,-13192.0,-4650.0
1,98950,1.0,-12965.0,-2683.0
1,98960,1.0,-12091.0,-2963.0
1,98970,1.0,-13280.0,-3195.0
1,98980,1.0,-14592.0,-2467.0
1,98990,1.0,-15483.0,-4169.0
1,99000,1.0,-11542.0,-4847.0
1,99010,1.0,-13939.0,-3093.0
1,99020,1.0,-10451.0,-3168.0
1,99030,1.0,-14134.0,-3269.0
1,99040,1.0,-16004.0,-3482.0
1,99050,1.0,-15095.0,-4483.0
1,99060,1.0,-15022.0,-5190.0
1,99070,1.0,-15474.0,-4711.0
1,99080,1.0,-18044.0,-4184.0
1,99090,1.0,-19097.0,-4259.0
1,99100,1.0,-13178.0,-2964.0
1,99110,1.0,-17389.0,-5129.0
1,99120,1.0,-16548.0,-5587.0
1,99130,1.0,-16441.0,-4789.0
1,99140,1.0,-14958.0,-5398.0
1,99150,1.0,-16181.0,-4808.0
1,99160,1.0,-13047.0,-2727.0
1,99170,1.0,-10932.0,-1974.0
1,99180,1.0,-13222.0,-3256.0
1,99190,1.0,-11980.0,-4453.0
1,99200,1.0,-9620.0,-4339.0
1,99210,1.0,-9703.0,-4315.0
1,99220,1.0,-10529.0,-4421.0
1,99230,1.0,-13946.0,-6998.0
1,99240,1.0,-14166.0,-3989.0
1,99250,1.0,-12490.0,-5322.0
1,99260,1.0,-14497.0,-5468.0
1,99270,1.0,-12105.0,-4159.0
1,99280,1.0,-12105.0,-4134.0
1,99290,1.0,-10166.0,-4672.0
1,99300,1.0,-12480.0,-4814.0
1,99310,1.0,-10304.0,-5304.0
1,99320,1.0,-14105.0,-5358.0
1,99330,1.0,-15289.0,-7240.0
1,99340,1.0,-13264.0,-3968.0
1,99350,1.0,-13340.0,-4768.0
1,99360,1.0,-10992.0,-5249.0
1,99370,1.0,-14539.0,-6348.0
1,99380,1.0,-15399.0,-4911.0
1,99390,1.0,-16506.0,-5836.0
1,99400,1.0,-14121.0,-4239.0
1,99410,1.0,-17519.0,-5591.0
1,99420,1.0,-17886.0,-2977.0
1,99430,1.0,-17607.0,-5123.0
1,99440,1.0,-15987.0,-3720.0
1,99450,1.0,-16879.0,-5569.0
1,99460,1.0,-13766.0,-4628.0
1,99470,1.0,-13259.0,-5504.0
1,99480,1.0,-13232.0,-3655.0
1,99490,1.0,-15369.0,-5759.0
1,99500,1.0,-15369.0,-5206.0
1,99510,1.0,-12923.0,-6664.0
1,99520,1.0,-12357.0,-5469.0
1,99530,1.0,-11247.0,-5708.0
1,99540,1.0,-13449.0,-4357.0
1,99550,1.0,-15895.0,-2445.0
1,99560,1.0,-11613.0,-3805.0
1,99570,1.0,-13645.0,-3013.0
1,99580,1.0,-10947.0,-3284.0
1,99590,1.0,-14570.0,-4161.0
1,99600,1.0,-12808.0,-5995.0
1,99610,1.0,-11784.0,-5936.0
1,99620,1.0,-10441.0,-4324.0
1,99630,1.0,-9392.0,-4115.0
1,99640,1.0,-9516.0,-4216.0
1,99650,1.0,-9749.0,-4628.0
1,99660,1.0,-13489.0,-4369.0
1,99670,1.0,-8768.0,-4939.0
1,99680,1.0,-12373.0,-4064.0
1,99690,1.0,-13141.0,-2622.0
1,99700,1.0,-15389.0,-5122.0
1,99710,1.0,-14639.0,-6184.0
1,99720,1.0,-13382.0,-4458.0
1,99730,1.0,-18646.0,-3714.0
1,99740,1.0,-15865.0,-4864.0
1,99750,1.0,-15136.0,-5409.0
1,99760,1.0,-12821.0,-4846.0
1,99770,1.0,-14059.0,-3182.0
1,99780,1.0,-11794.0,-3502.0
1,99790,1.0,-15167.0,-2396.0
1,99800,1.0,-14044.0,-2664.0
1,99810,1.0,-14855.0,-5358.0
1,99820,1.0,-11576.0,-3519.0
1,99830,1.0,-15399.0,-3940.0
1,99840,1.0,-11845.0,-4342.0
1,99850,1.0,-14242.0,-4363.0
1,99860,1.0,-14198.0,-1762.0
1,99870,1.0,-14188.0,-4930.0
1,99880,1.0,-14547.0,-3020.0
1,99890,1.0,-14921.0,-2404.0
1,99900,1.0,-14879.0,-4183.0
1,99910,1.0,-14563.0,-4202.0
1,99920,1.0,-14415.0,-4685.0
1,99930,1.0,-13557.0,-4906.0
1,99940,1.0,-16663.0,-6861.0
1,99950,1.0,-16646.0,-1740.0
1,99960,1.0,-13811.0,-4298.0
1,99970,1.0,-13050.0,-5067.0
1,99980,1.0,-13158.0,-4789.0
1,99990,1.0,-14232.0,-3555.0
1,100000,1.0,-13267.0,-1821.0
1,100010,1.0,-16505.0,-4680.0
1,100020,1.0,-16286.0,-4855.0
1,100030,1.0,-16658.0,-4791.0
1,100040,1.0,-13250.0,-3550.0
1,100050,1.0,-12091.0,-3794.0
1,100060,1.0,-15632.0,-4270.0
1,100070,1.0,-16852.0,-3118.0
1,100080,1.0,-16442.0,-4782.0
1,100090,1.0,-14480.0,-5617.0
1,100100,1.0,-13240.0,-5261.0
1,100110,1.0,-13225.0,-4536.0
1,100120,1.0,-14274.0,-4856.0
1,100130,1.0,-14472.0,-4633.0
1,100140,1.0,-14472.0,-3902.0
1,100150,1.0,-15331.0,-4381.0
1,100160,1.0,-10512.0,-4524.0
1,100170,1.0,-13482.0,-3677.0
1,100180,1.0,-15086.0,-5144.0
1,100190,1.0,-14025.0,-2368.0
1,100200,1.0,-12924.0,-1995.0
1,100210,1.0,-16846.0,-2672.0
1,100220,1.0,-18531.0,-3830.0
1,100230,1.0,-15622.0,-4263.0
1,100240,1.0,-14015.0,-6230.0
1,100250,1.0,-13441.0,-4716.0
1,100260,1.0,-15346.0,-3774.0
1,100270,1.0,-10000.0,-4903.0
1,100280,1.0,-10806.0,-3909.0
1,100290,1.0,-8850.0,-1821.0
1,100300,1.0,-10932.0,-1508.0
1,100310,1.0,-9394.0,-5579.0
1,100320,1.0,-13039.0,-5538.0
1,100330,1.0,-12324.0,-4465.0
1,100340,1.0,-15662.0,-5838.0
1,100350,1.0,-15556.0,-5208.0
1,100360,1.0,-12085.0,-2371.0
1,100370,1.0,-14924.0,-6307.0
1,100380,1.0,-14441.0,-5166.0
1,100390,1.0,-11975.0,-4241.0
1,100400,1.0,-15051.0,-4365.0
1,100410,1.0,-14479.0,-2879.0
1,100420,1.0,-14937.0,-3012.0
1,100430,1.0,-12540.0,-2409.0
1,100440,1.0,-9812.0,-1957.0
1,100450,1.0,-11317.0,-2658.0
1,100460,1.0,-13961.0,-3663.0
1,100470,1.0,-11307.0,-2666.0
1,100480,1.0,-11530.0,-3895.0
1,100490,1.0,-9577.0,-1651.0
1,100500,1.0,-12901.0,-4632.0
1,100510,1.0,-14234.0,-4167.0
1,100520,1.0,-13158.0,-5741.0
1,100530,1.0,-13007.0,-5325.0
1,100540,1.0,-15389.0,-4967.0
1,100550,1.0,-14124.0,-4619.0
1,100560,1.0,-14984.0,-5119.0
1,100570,1.0,-16585.0,-4226.0
1,100580,1.0,-16853.0,-3346.0
1,100590,1.0,-17566.0,-4674.0
1,100600,1.0,-15397.0,-5215.0
1,100610,1.0,-14215.0,-5693.0
1,100620,1.0,-15594.0,-4310.0
1,100630,1.0,-11297.0,-2612.0
1,100640,1.0,-15481.0,-6251.0
1,100650,1.0,-15600.0,-6906.0
1,100660,1.0,-16665.0,-6103.0
1,100670,1.0,-12190.0,-3775.0
1,100680,1.0,-11249.0,-4754.0
1,100690,1.0,-11693.0,-3641.0
1,100700,1.0,-13033.0,-6149.0
1,100710,1.0,-14271.0,-5130.0
1,100720,1.0,-10283.0,-2255.0
1,100730,1.0,-11019.0,-3582.0
1,100740,1.0,-11984.0,-4692.0
1,100750,1.0,-10893.0,-5096.0
1,100760,1.0,-10903.0,-5653.0
1,100770,1.0,-14523.0,-3784.0
1,100780,1.0,-14098.0,-4389.0
1,100790,1.0,-16495.0,-4666.0
1,100800,1.0,-14499.0,-4697.0
1,100810,1.0,-15449.0,-4956.0
1,100820,1.0,-16018.0,-2604.0
1,100830,1.0,-14563.0,-4451.0
1,100840,1.0,-12700.0,-2405.0
1,100850,1.0,-14537.0,-2531.0
1,100860,1.0,-15365.0,-4119.0
1,100870,1.0,-12159.0,-4965.0
1,100880,1.0,-13399.0,-3442.0
1,100890,1.0,-10045.0,-4399.0
1,100900,1.0,-11136.0,-2725.0
1,100910,1.0,-13043.0,-733.0
1,100920,1.0,-13043.0,-2274.0
1,100930,1.0,-12193.0,-3182.0
1,100940,1.0,-11950.0,-641.0
1,100950,1.0,-12190.0,-4010.0
1,100960,1.0,-12757.0,-3029.0
1,100970,1.0,-14024.0,-5747.0
1,100980,1.0,-14225.0,-3406.0
1,100990,1.0,-11754.0,-4017.0
1,101000,1.0,-11472.0,-5005.0
1,101010,1.0,-10619.0,-4207.0
1,101020,1.0,-11183.0,-4486.0
1,101030,1.0,-11193.0,-4363.0
1,101040,1.0,-14290.0,-4914.0
1,101050,1.0,-13076.0,-3048.0
1,101060,1.0,-15406.0,-2455.0
1,101070,1.0,-16340.0,-4057.0
1,101080,1.0,-14240.0,-3112.0
1,101090,1.0,-14403.0,-1424.0
1,101100,1.0,-10783.0,-2158.0
1,101110,1.0,-12237.0,-2385.0
1,101120,1.0,-13313.0,-3470.0
1,101130,1.0,-10867.0,-5422.0
1,101140,1.0,-13313.0,-3721.0
1,101150,1.0,-12130.0,-3576.0
1,101160,1.0,-12851.0,-4057.0
1,101170,1.0,-11909.0,-3879.0
1,101180,1.0,-14541.0,-2277.0
1,101190,1.0,-11075.0,-2349.0
1,101200,1.0,-13472.0,-3664.0
1,101210,1.0,-8862.0,-5566.0
1,101220,1.0,-9967.0,-5284.0
1,101230,1.0,-12900.0,-5006.0
1,101240,1.0,-14489.0,-4788.0
1,101250,1.0,-14401.0,-3284.0
1,101260,1.0,-10712.0,-4614.0
1,101270,1.0,-8836.0,-4882.0
1,101280,1.0,-8281.0,-3379.0
1,101290,1.0,-8296.0,-1765.0
1,101300,1.0,-9952.0,-3137.0
1,101310,1.0,-12808.0,-4087.0
1,101320,1.0,-13159.0,-4965.0
1,101330,1.0,-8595.0,-3176.0
1,101340,1.0,-11910.0,-2312.0
1,101350,1.0,-9693.0,-3860.0
1,101360,1.0,-9558.0,-1893.0
1,101370,1.0,-8433.0,-2751.0
1,101380,1.0,-9354.0,-4618.0
1,101390,1.0,-9039.0,-2746.0
1,101400,1.0,-7899.0,-3114.0
1,101410,1.0,-9171.0,-1585.0
1,101420,1.0,-12247.0,-3215.0
1,101430,1.0,-14595.0,-3528.0
1,101440,1.0,-12748.0,-4971.0
1,101450,1.0,-14660.0,-3875.0
1,101460,1.0,-12087.0,-5132.0
1,101470,1.0,-9822.0,-5000.0
1,101480,1.0,-9865.0,-3810.0
1,101490,1.0,-11190.0,-4414.0
1,101500,1.0,-13986.0,-4689.0
1,101510,1.0,-14756.0,-5260.0
1,101520,1.0,-14503.0,-5361.0
1,101530,1.0,-12808.0,-2118.0
1,101540,1.0,-16100.0,-5630.0
1,101550,1.0,-16821.0,-5530.0
1,101560,1.0,-13752.0,-5875.0
1,101570,1.0,-12388.0,-7466.0
1,101580,1.0,-10322.0,-5382.0
1,101590,1.0,-11513.0,-6796.0
1,101600,1.0,-13976.0,-5755.0
1,101610,1.0,-14420.0,-6158.0
1,101620,1.0,-13644.0,-4065.0
1,101630,1.0,-13688.0,-3989.0
1,101640,1.0,-11965.0,-1440.0
1,101650,1.0,-14362.0,-4056.0
1,101660,1.0,-13264.0,-851.0
1,101670,1.0,-16430.0,-2140.0
1,101680,1.0,-15698.0,-3032.0
1,101690,1.0,-14697.0,-5493.0
1,101700,1.0,-17110.0,-5723.0
1,101710,1.0,-13125.0,-6400.0
1,101720,1.0,-14250.0,-5501.0
1,101730,1.0,-12364.0,-5141.0
1,101740,1.0,-14376.0,-4366.0
1,101750,1.0,-12999.0,-4552.0
1,101760,1.0,-11501.0,-4161.0
1,101770,1.0,-10700.0,-4580.0
1,101780,1.0,-7021.0,-6423.0
1,101790,1.0,-7080.0,-5932.0
1,101800,1.0,-8729.0,-4779.0
1,101810,1.0,-10868.0,-4972.0
1,101820,1.0,-15798.0,-6427.0
1,101830,1.0,-13542.0,-5122.0
1,101840,1.0,-10761.0,-4090.0
1,101850,1.0,-11984.0,-3951.0
1,101860,1.0,-13158.0,-5611.0
1,101870,1.0,-14347.0,-5726.0
1,101880,1.0,-14546.0,-5264.0
1,101890,1.0,-13572.0,-4273.0
1,101900,1.0,-12530.0,-4291.0
1,101910,1.0,-14020.0,-4991.0
1,101920,1.0,-11672.0,-4832.0
1,101930,1.0,-9546.0,-4232.0
1,101940,1.0,-14325.0,-6002.0
1,101950,1.0,-15531.0,-5688.0
1,101960,1.0,-12593.0,-5685.0
1,101970,1.0,-14000.0,-6019.0
1,101980,1.0,-17240.0,-6089.0
1,101990,1.0,-16708.0,-6720.0
1,102000,1.0,-14210.0,-6003.0
1,102010,1.0,-13036.0,-6052.0
1,102020,1.0,-9416.0,-5798.0
1,102030,1.0,-10624.0,-4304.0
1,102040,1.0,-15847.0,-6843.0
1,102050,1.0,-15915.0,-5799.0
1,102060,1.0,-15866.0,-5930.0
1,102070,1.0,-9952.0,-3779.0
1,102080,1.0,-8535.0,-4010.0
1,102090,1.0,-9842.0,-3458.0
1,102100,1.0,-10859.0,-3833.0
1,102110,1.0,-10592.0,-3494.0
1,102120,1.0,-11622.0,-6298.0
1,102130,1.0,-11672.0,-2368.0
1,102140,1.0,-14085.0,-3958.0
1,102150,1.0,-14492.0,-4541.0
1,102160,1.0,-12702.0,-915.0
1,102170,1.0,-9180.0,-2047.0
1,102180,1.0,-10379.0,-3066.0
1,102190,1.0,-15406.0,-4028.0
1,102200,1.0,-12023.0,-4189.0
1,102210,1.0,-14188.0,-4415.0
1,102220,1.0,-15180.0,-5034.0
1,102230,1.0,-15244.0,-3976.0
1,102240,1.0,-11565.0,-3269.0
1,102250,1.0,-12774.0,-2168.0
1,102260,1.0,-17622.0,-3536.0
1,102270,1.0,-13884.0,-3277.0
1,102280,1.0,-15049.0,-2366.0
1,102290,1.0,-12992.0,-3875.0
1,102300,1.0,-10536.0,-3892.0
1,102310,1.0,-14746.0,-5999.0
1,102320,1.0,-13913.0,-4194.0
1,102330,1.0,-13962.0,-4912.0
1,102340,1.0,-14813.0,-4524.0
1,102350,1.0,-12989.0,-2582.0
1,102360,1.0,-15347.0,-4541.0
1,102370,1.0,-13827.0,-5076.0
1,102380,1.0,-11560.0,-3604.0
1,102390,1.0,-11906.0,-2332.0
1,102400,1.0,-11823.0,-4000.0
1,102410,1.0,-14157.0,-4487.0
1,102420,1.0,-15321.0,-1345.0
1,102430,1.0,-18541.0,-6194.0
1,102440,1.0,-15448.0,-4343.0
1,102450,1.0,-16497.0,-5209.0
1,102460,1.0,-16341.0,-6048.0
1,102470,1.0,-15204.0,-3751.0
1,102480,1.0,-16232.0,-3966.0
1,102490,1.0,-11634.0,-2930.0
1,102500,1.0,-8467.0,-2729.0
1,102510,1.0,-6357.0,-1646.0
1,102520,1.0,-4244.0,87.0
1,102530,1.0,-5334.0,-3265.0
1,102540,1.0,-7949.0,-2216.0
1,102550,1.0,-6775.0,-2746.0
1,102560,1.0,-8352.0,-4849.0
1,102570,1.0,-15589.0,-3633.0
1,102580,1.0,-13982.0,-4936.0
1,102590,1.0,-12776.0,-5320.0
1,102600,1.0,-11509.0,-3841.0
1,102610,1.0,-10674.0,-3002.0
1,102620,1.0,-10659.0,-2710.0
1,102630,1.0,-9899.0,-2429.0
1,102640,1.0,-7127.0,-3425.0
1,102650,1.0,-9933.0,-1563.0
1,102660,1.0,-12139.0,-4179.0
1,102670,1.0,-12149.0,-5843.0
1,102680,1.0,-14123.0,-4455.0
1,102690,1.0,-16514.0,-5261.0
1,102700,1.0,-13060.0,-3413.0
1,102710,1.0,-13163.0,-3201.0
1,102720,1.0,-9708.0,-773.0
1,102730,1.0,-7676.0,-2016.0
1,102740,1.0,-12480.0,-4325.0
1,102750,1.0,-14222.0,-2827.0
1,102760,1.0,-15018.0,-1418.0
1,102770,1.0,-15837.0,-2176.0
1,102780,1.0,-16379.0,-4182.0
1,102790,1.0,-15423.0,-3165.0
1,102800,1.0,-14183.0,-3604.0
1,102810,1.0,-9818.0,-2712.0
1,102820,1.0,-14048.0,-3542.0
1,102830,1.0,-14582.0,-3804.0
1,102840,1.0,-13581.0,-4462.0
1,102850,1.0,-13306.0,-4150.0
1,102860,1.0,-14237.0,-3590.0
1,102870,1.0,-16009.0,-3844.0
1,102880,1.0,-15330.0,-3119.0
1,102890,1.0,-12812.0,-2309.0
1,102900,1.0,-12512.0,-2469.0
1,102910,1.0,-10796.0,-4716.0
1,102920,1.0,-9144.0,-2914.0
1,102930,1.0,-10472.0,-4037.0
1,102940,1.0,-9249.0,-4278.0
1,102950,1.0,-15340.0,-2003.0
1,102960,1.0,-12052.0,-2826.0
1,102970,1.0,-12115.0,-2849.0
1,102980,1.0,-11267.0,-3449.0
1,102990,1.0,-12490.0,-5400.0
1,103000,1.0,-11935.0,-5307.0
1,103010,1.0,-11235.0,-4909.0
1,103020,1.0,-13617.0,-4636.0
1,103030,1.0,-13489.0,-3346.0
1,103040,1.0,-14082.0,-2873.0
1,103050,1.0,-15678.0,-5339.0
1,103060,1.0,-10124.0,-3818.0
1,103070,1.0,-8901.0,-5420.0
1,103080,1.0,-12057.0,-4564.0
1,103090,1.0,-12057.0,-4609.0
1,103100,1.0,-15445.0,-5301.0
1,103110,1.0,-14133.0,-3748.0
1,103120,1.0,-11901.0,-1224.0
1,103130,1.0,-11009.0,-1499.0
1,103140,1.0,-9438.0,-3343.0
1,103150,1.0,-10938.0,-4486.0
1,103160,1.0,-14614.0,-4746.0
1,103170,1.0,-13504.0,-3792.0
1,103180,1.0,-16960.0,-5825.0
1,103190,1.0,-16871.0,-4947.0
1,103200,1.0,-17779.0,-4246.0
1,103210,1.0,-18426.0,-3280.0
1,103220,1.0,-17970.0,-5125.0
1,103230,1.0,-16541.0,-1884.0
1,103240,1.0,-17987.0,-3744.0
1,103250,1.0,-18488.0,-4020.0
1,103260,1.0,-17401.0,-3511.0
1,103270,1.0,-13513.0,-3067.0
1,103280,1.0,-12603.0,-5794.0
1,103290,1.0,-13225.0,-5736.0
1,103300,1.0,-11159.0,-5700.0
1,103310,1.0,-12300.0,-2418.0
1,103320,1.0,-13261.0,-4252.0
1,103330,1.0,-14217.0,-4637.0
1,103340,1.0,-12140.0,-6349.0
1,103350,1.0,-12445.0,-4522.0
1,103360,1.0,-12445.0,-3563.0
1,103370,1.0,-10631.0,-4017.0
1,103380,1.0,-8915.0,-4359.0
1,103390,1.0,-11801.0,-3815.0
1,103400,1.0,-10781.0,-3640.0
1,103410,1.0,-15083.0,-1773.0
1,103420,1.0,-10892.0,-3413.0
1,103430,1.0,-9742.0,-2139.0
1,103440,1.0,-14390.0,-5101.0
1,103450,1.0,-13142.0,-6077.0
1,103460,1.0,-13669.0,-6319.0
1,103470,1.0,-14170.0,-4179.0
1,103480,1.0,-13327.0,-6458.0
1,103490,1.0,-10415.0,-4307.0
1,103500,1.0,-12822.0,-5639.0
1,103510,1.0,-10819.0,-5456.0
1,103520,1.0,-10975.0,-4689.0
1,103530,1.0,-9630.0,-5916.0
1,103540,1.0,-12885.0,-2268.0
1,103550,1.0,-8198.0,-2853.0
1,103560,1.0,-6625.0,-2723.0
1,103570,1.0,-11372.0,-5225.0
1,103580,1.0,-11779.0,-4326.0
1,103590,1.0,-8578.0,-4148.0
1,103600,1.0,-7338.0,-5952.0
1,103610,1.0,-8181.0,-2996.0
1,103620,1.0,-6642.0,-3745.0
1,103630,1.0,-9097.0,-3537.0
1,103640,1.0,-12683.0,-5343.0
1,103650,1.0,-14531.0,-4492.0
1,103660,1.0,-14838.0,-6151.0
1,103670,1.0,-16334.0,-6581.0
1,103680,1.0,-16383.0,-5521.0
1,103690,1.0,-15735.0,-4974.0
1,103700,1.0,-16422.0,-5510.0
1,103710,1.0,-14519.0,-5101.0
1,103720,1.0,-12343.0,-6894.0
1,103730,1.0,-17039.0,-5883.0
1,103740,1.0,-16475.0,-6523.0
1,103750,1.0,-14357.0,-6367.0
1,103760,1.0,-14148.0,-6953.0
1,103770,1.0,-9703.0,-6146.0
1,103780,1.0,-12791.0,-4032.0
1,103790,1.0,-14100.0,-2876.0
1,103800,1.0,-13372.0,-5461.0
1,103810,1.0,-12911.0,-6553.0
1,103820,1.0,-14217.0,-5242.0
1,103830,1.0,-16124.0,-5648.0
1,103840,1.0,-12702.0,-3928.0
1,103850,1.0,-11869.0,-5380.0
1,103860,1.0,-13275.0,-4452.0
1,103870,1.0,-10952.0,-4685.0
1,103880,1.0,-14756.0,-4700.0
1,103890,1.0,-15960.0,-3311.0
1,103900,1.0,-15531.0,-4807.0
1,103910,1.0,-16264.0,-2916.0
1,103920,1.0,-15135.0,-1173.0
1,103930,1.0,-15316.0,-4410.0
1,103940,1.0,-13170.0,-4889.0
1,103950,1.0,-15460.0,-2913.0
1,103960,1.0,-15088.0,-2842.0
1,103970,1.0,-14354.0,-2692.0
1,103980,1.0,-15695.0,-3840.0
1,103990,1.0,-12298.0,-5763.0
1,104000,1.0,-12384.0,-5498.0
1,104010,1.0,-8764.0,-3909.0
1,104020,1.0,-11200.0,-5124.0
1,104030,1.0,-8793.0,-3965.0
1,104040,1.0,-11307.0,-3156.0
1,104050,1.0,-11965.0,-4360.0
1,104060,1.0,-13971.0,-4043.0
