chain,draw,score_cpxR,score_soxR
2,1870,516.0,557.0
2,1880,516.0,557.0
2,1890,516.0,557.0
2,1900,516.0,557.0
2,1910,516.0,557.0
2,1920,516.0,557.0
2,1930,516.0,557.0
2,1940,516.0,557.0
2,1950,516.0,557.0
2,1960,516.0,557.0
2,1970,516.0,557.0
2,1980,516.0,557.0
2,1990,516.0,616.0
2,2000,516.0,616.0
2,2010,516.0,557.0
2,2020,516.0,557.0
2,2030,516.0,557.0
2,2040,516.0,557.0
2,2050,516.0,557.0
2,2060,516.0,557.0
2,2070,516.0,557.0
2,2080,516.0,557.0
2,2090,516.0,557.0
2,2100,516.0,616.0
2,2110,516.0,616.0
2,2120,516.0,616.0
2,2130,516.0,616.0
2,2140,516.0,616.0
2,2150,516.0,616.0
2,2160,516.0,557.0
2,2170,516.0,557.0
2,2180,516.0,557.0
2,2190,516.0,557.0
2,2200,516.0,557.0
2,2210,516.0,557.0
2,2220,516.0,557.0
2,2230,516.0,616.0
2,2240,516.0,616.0
2,2250,516.0,616.0
2,2260,516.0,616.0
2,2270,516.0,557.0
2,2280,516.0,557.0
2,2290,516.0,557.0
2,2300,516.0,557.0
2,2310,516.0,557.0
2,2320,516.0,557.0
2,2330,516.0,557.0
2,2340,516.0,557.0
2,2350,516.0,557.0
2,2360,516.0,557.0
2,2370,516.0,557.0
2,2380,516.0,557.0
2,2390,516.0,557.0
2,2400,516.0,557.0
2,2410,516.0,557.0
2,2420,516.0,557.0
2,2430,516.0,557.0
2,2440,516.0,557.0
2,2450,516.0,557.0
2,2460,516.0,557.0
2,2470,516.0,557.0
2,2480,516.0,557.0
2,2490,516.0,557.0
2,2500,516.0,557.0
2,2510,516.0,557.0
2,2520,516.0,557.0
2,2530,516.0,616.0
2,2540,516.0,616.0
2,2550,516.0,616.0
2,2560,516.0,557.0
2,2570,516.0,557.0
2,2580,516.0,557.0
2,2590,516.0,616.0
2,2600,516.0,616.0
2,2610,516.0,616.0
2,2620,516.0,616.0
2,2630,516.0,616.0
2,2640,516.0,616.0
2,2650,516.0,616.0
2,2660,516.0,557.0
2,2670,516.0,557.0
2,2680,516.0,557.0
2,2690,516.0,557.0
2,2700,516.0,557.0
2,2710,516.0,557.0
2,2720,516.0,557.0
2,2730,516.0,557.0
2,2740,516.0,557.0
2,2750,516.0,557.0
2,2760,516.0,616.0
2,2770,516.0,557.0
2,2780,516.0,557.0
2,2790,516.0,557.0
2,2800,516.0,557.0
2,2810,516.0,557.0
2,2820,516.0,557.0
2,2830,516.0,557.0
2,2840,516.0,616.0
2,2850,516.0,557.0
2,2860,516.0,557.0
2,2870,516.0,616.0
2,2880,516.0,616.0
2,2890,516.0,616.0
2,2900,516.0,616.0
2,2910,516.0,616.0
2,2920,516.0,616.0
2,2930,516.0,616.0
2,2940,516.0,616.0
2,2950,516.0,616.0
2,2960,516.0,557.0
2,2970,516.0,557.0
2,2980,516.0,557.0
2,2990,516.0,557.0
2,3000,516.0,557.0
2,3010,516.0,557.0
2,3020,516.0,557.0
2,3030,516.0,616.0
2,3040,516.0,616.0
2,3050,516.0,557.0
2,3060,516.0,557.0
2,3070,516.0,557.0
2,3080,516.0,557.0
2,3090,516.0,557.0
2,3100,516.0,616.0
2,3110,516.0,616.0
2,3120,516.0,616.0
2,3130,516.0,616.0
2,3140,516.0,557.0
2,3150,516.0,557.0
2,3160,516.0,557.0
2,3170,516.0,557.0
2,3180,516.0,557.0
2,3190,516.0,557.0
2,3200,516.0,557.0
2,3210,516.0,557.0
2,3220,516.0,557.0
2,3230,516.0,557.0
2,3240,516.0,557.0
2,3250,652.0,839.0
2,3260,652.0,839.0
2,3270,652.0,839.0
2,3280,652.0,780.0
2,3290,652.0,780.0
2,3300,652.0,780.0
2,3310,652.0,780.0
2,3320,652.0,780.0
2,3330,652.0,839.0
2,3340,652.0,898.0
2,3350,652.0,898.0
2,3360,652.0,898.0
2,3370,652.0,839.0
2,3380,652.0,898.0
2,3390,652.0,898.0
2,3400,652.0,898.0
2,3410,652.0,898.0
2,3420,652.0,839.0
2,3430,652.0,898.0
2,3440,652.0,898.0
2,3450,652.0,898.0
2,3460,652.0,898.0
2,3470,652.0,898.0
2,3480,652.0,898.0
2,3490,652.0,898.0
2,3500,652.0,898.0
2,3510,652.0,898.0
2,3520,652.0,898.0
2,3530,652.0,898.0
2,3540,652.0,898.0
2,3550,652.0,780.0
2,3560,652.0,780.0
2,3570,652.0,780.0
2,3580,652.0,780.0
2,3590,652.0,839.0
2,3600,652.0,839.0
2,3610,652.0,898.0
2,3620,652.0,898.0
2,3630,652.0,898.0
2,3640,652.0,898.0
2,3650,652.0,839.0
2,3660,652.0,839.0
2,3670,652.0,780.0
2,3680,652.0,780.0
2,3690,652.0,780.0
2,3700,652.0,780.0
2,3710,652.0,839.0
2,3720,652.0,839.0
2,3730,652.0,839.0
2,3740,652.0,839.0
2,3750,652.0,839.0
2,3760,652.0,839.0
2,3770,652.0,839.0
2,3780,652.0,839.0
2,3790,652.0,839.0
2,3800,652.0,839.0
2,3810,652.0,898.0
2,3820,652.0,898.0
2,3830,652.0,898.0
2,3840,652.0,898.0
2,3850,652.0,839.0
2,3860,652.0,839.0
2,3870,652.0,839.0
2,3880,652.0,780.0
2,3890,652.0,780.0
2,3900,652.0,780.0
2,3910,652.0,780.0
2,3920,652.0,780.0
2,3930,652.0,780.0
2,3940,652.0,780.0
2,3950,652.0,780.0
2,3960,652.0,780.0
2,3970,652.0,780.0
2,3980,652.0,780.0
2,3990,652.0,839.0
2,4000,652.0,898.0
2,4010,652.0,898.0
2,4020,652.0,898.0
2,4030,652.0,898.0
2,4040,652.0,898.0
2,4050,652.0,898.0
2,4060,652.0,898.0
2,4070,652.0,839.0
2,4080,652.0,839.0
2,4090,652.0,839.0
2,4100,652.0,839.0
2,4110,652.0,839.0
2,4120,652.0,839.0
2,4130,652.0,839.0
2,4140,652.0,898.0
2,4150,652.0,898.0
2,4160,652.0,898.0
2,4170,652.0,839.0
2,4180,652.0,780.0
2,4190,652.0,780.0
2,4200,652.0,839.0
2,4210,652.0,839.0
2,4220,652.0,898.0
2,4230,652.0,898.0
2,4240,652.0,898.0
2,4250,652.0,898.0
2,4260,652.0,898.0
2,4270,652.0,898.0
2,4280,652.0,898.0
2,4290,652.0,898.0
2,4300,652.0,898.0
2,4310,652.0,839.0
2,4320,652.0,839.0
2,4330,652.0,839.0
2,4340,652.0,839.0
2,4350,652.0,898.0
2,4360,652.0,898.0
2,4370,652.0,898.0
2,4380,652.0,839.0
2,4390,652.0,839.0
2,4400,652.0,839.0
2,4410,652.0,839.0
2,4420,652.0,839.0
2,4430,652.0,839.0
2,4440,652.0,898.0
2,4450,652.0,839.0
2,4460,652.0,839.0
2,4470,652.0,780.0
2,4480,652.0,839.0
2,4490,652.0,839.0
2,4500,652.0,839.0
2,4510,652.0,839.0
2,4520,652.0,839.0
2,4530,652.0,839.0
2,4540,652.0,898.0
2,4550,652.0,839.0
2,4560,652.0,839.0
2,4570,652.0,898.0
2,4580,652.0,898.0
2,4590,652.0,898.0
2,4600,652.0,898.0
2,4610,652.0,898.0
2,4620,652.0,780.0
2,4630,652.0,839.0
2,4640,652.0,839.0
2,4650,652.0,839.0
2,4660,652.0,839.0
2,4670,652.0,839.0
2,4680,652.0,839.0
2,4690,652.0,839.0
2,4700,652.0,839.0
2,4710,652.0,898.0
2,4720,652.0,898.0
2,4730,652.0,898.0
2,4740,652.0,898.0
2,4750,652.0,898.0
2,4760,652.0,898.0
2,4770,652.0,898.0
2,4780,652.0,898.0
2,4790,652.0,839.0
2,4800,652.0,839.0
2,4810,652.0,839.0
2,4820,652.0,839.0
2,4830,652.0,780.0
2,4840,652.0,839.0
2,4850,652.0,839.0
2,4860,652.0,780.0
2,4870,652.0,780.0
2,4880,652.0,780.0
2,4890,652.0,780.0
2,4900,652.0,780.0
2,4910,652.0,839.0
2,4920,652.0,839.0
2,4930,652.0,839.0
2,4940,652.0,839.0
2,4950,652.0,898.0
2,4960,652.0,898.0
2,4970,652.0,898.0
2,4980,652.0,839.0
2,4990,652.0,839.0
2,5000,652.0,839.0
2,5010,652.0,839.0
2,5020,652.0,780.0
2,5030,652.0,780.0
2,5040,652.0,780.0
2,5050,652.0,780.0
2,5060,652.0,839.0
2,5070,652.0,839.0
2,5080,652.0,839.0
2,5090,652.0,839.0
2,5100,652.0,839.0
2,5110,652.0,839.0
2,5120,652.0,839.0
2,5130,652.0,839.0
2,5140,652.0,839.0
2,5150,652.0,839.0
2,5160,652.0,839.0
2,5170,652.0,839.0
2,5180,652.0,839.0
2,5190,652.0,780.0
2,5200,652.0,780.0
2,5210,652.0,780.0
2,5220,652.0,780.0
2,5230,652.0,780.0
2,5240,652.0,780.0
2,5250,652.0,780.0
2,5260,652.0,839.0
2,5270,652.0,839.0
2,5280,652.0,839.0
2,5290,652.0,839.0
2,5300,652.0,839.0
2,5310,652.0,839.0
2,5320,652.0,839.0
2,5330,652.0,839.0
2,5340,652.0,839.0
2,5350,652.0,839.0
2,5360,652.0,839.0
2,5370,652.0,839.0
2,5380,652.0,839.0
2,5390,652.0,898.0
2,5400,652.0,839.0
2,5410,652.0,898.0
2,5420,652.0,898.0
2,5430,652.0,898.0
2,5440,652.0,898.0
2,5450,652.0,898.0
2,5460,652.0,898.0
2,5470,652.0,898.0
2,5480,652.0,898.0
2,5490,652.0,898.0
2,5500,652.0,898.0
2,5510,652.0,898.0
2,5520,652.0,898.0
2,5530,652.0,898.0
2,5540,652.0,898.0
2,5550,652.0,898.0
2,5560,652.0,898.0
2,5570,652.0,898.0
2,5580,652.0,898.0
2,5590,652.0,898.0
2,5600,652.0,898.0
2,5610,652.0,898.0
2,5620,652.0,898.0
2,5630,652.0,839.0
2,5640,652.0,839.0
2,5650,652.0,839.0
2,5660,652.0,839.0
2,5670,652.0,839.0
2,5680,652.0,898.0
2,5690,652.0,898.0
2,5700,652.0,898.0
2,5710,652.0,898.0
2,5720,652.0,898.0
2,5730,652.0,839.0
2,5740,652.0,839.0
2,5750,652.0,839.0
2,5760,652.0,839.0
2,5770,652.0,839.0
2,5780,652.0,839.0
2,5790,652.0,780.0
2,5800,652.0,780.0
2,5810,652.0,780.0
2,5820,652.0,839.0
2,5830,652.0,839.0
2,5840,652.0,780.0
2,5850,652.0,780.0
2,5860,652.0,780.0
2,5870,652.0,780.0
2,5880,652.0,839.0
2,5890,652.0,839.0
2,5900,652.0,839.0
2,5910,652.0,898.0
2,5920,652.0,898.0
2,5930,652.0,898.0
2,5940,652.0,898.0
2,5950,652.0,839.0
2,5960,652.0,839.0
2,5970,652.0,839.0
2,5980,652.0,839.0
2,5990,652.0,839.0
2,6000,652.0,839.0
2,6010,652.0,780.0
2,6020,652.0,780.0
2,6030,652.0,780.0
2,6040,652.0,780.0
2,6050,652.0,780.0
2,6060,652.0,780.0
2,6070,652.0,839.0
2,6080,652.0,780.0
2,6090,652.0,780.0
2,6100,652.0,780.0
2,6110,652.0,780.0
2,6120,652.0,780.0
2,6130,652.0,780.0
2,6140,652.0,780.0
2,6150,652.0,780.0
2,6160,652.0,780.0
2,6170,652.0,780.0
2,6180,652.0,780.0
2,6190,652.0,839.0
2,6200,652.0,898.0
2,6210,652.0,898.0
2,6220,652.0,898.0
2,6230,652.0,898.0
2,6240,652.0,839.0
2,6250,652.0,839.0
2,6260,652.0,839.0
2,6270,652.0,839.0
2,6280,652.0,839.0
2,6290,652.0,839.0
2,6300,652.0,839.0
2,6310,652.0,898.0
2,6320,652.0,898.0
2,6330,652.0,898.0
2,6340,652.0,898.0
2,6350,652.0,898.0
2,6360,652.0,898.0
2,6370,652.0,898.0
2,6380,652.0,839.0
2,6390,652.0,839.0
2,6400,652.0,839.0
2,6410,652.0,898.0
2,6420,652.0,898.0
2,6430,652.0,898.0
2,6440,652.0,839.0
2,6450,652.0,780.0
2,6460,652.0,839.0
2,6470,652.0,839.0
2,6480,652.0,780.0
2,6490,652.0,839.0
2,6500,652.0,839.0
2,6510,652.0,898.0
2,6520,652.0,839.0
2,6530,652.0,839.0
2,6540,652.0,898.0
2,6550,652.0,898.0
2,6560,652.0,898.0
2,6570,652.0,898.0
2,6580,652.0,839.0
2,6590,652.0,839.0
2,6600,652.0,839.0
2,6610,652.0,839.0
2,6620,652.0,839.0
2,6630,652.0,839.0
2,6640,652.0,839.0
2,6650,652.0,839.0
2,6660,652.0,839.0
2,6670,652.0,839.0
2,6680,652.0,780.0
2,6690,652.0,780.0
2,6700,652.0,780.0
2,6710,652.0,780.0
2,6720,652.0,839.0
2,6730,652.0,839.0
2,6740,652.0,780.0
2,6750,652.0,839.0
2,6760,652.0,839.0
2,6770,652.0,839.0
2,6780,652.0,898.0
2,6790,652.0,898.0
2,6800,652.0,898.0
2,6810,652.0,898.0
2,6820,652.0,898.0
2,6830,652.0,898.0
2,6840,652.0,839.0
2,6850,652.0,839.0
2,6860,652.0,839.0
2,6870,652.0,839.0
2,6880,652.0,839.0
2,6890,652.0,898.0
2,6900,652.0,898.0
2,6910,652.0,898.0
2,6920,652.0,839.0
2,6930,652.0,839.0
2,6940,652.0,780.0
2,6950,652.0,780.0
2,6960,652.0,780.0
2,6970,652.0,780.0
2,6980,652.0,780.0
2,6990,652.0,780.0
2,7000,652.0,780.0
2,7010,652.0,780.0
2,7020,652.0,839.0
2,7030,652.0,898.0
2,7040,652.0,898.0
2,7050,652.0,898.0
2,7060,652.0,839.0
2,7070,652.0,780.0
2,7080,652.0,780.0
2,7090,652.0,780.0
2,7100,652.0,780.0
2,7110,652.0,780.0
2,7120,652.0,780.0
2,7130,652.0,780.0
2,7140,652.0,780.0
2,7150,652.0,780.0
2,7160,652.0,780.0
2,7170,652.0,780.0
2,7180,652.0,780.0
2,7190,652.0,780.0
2,7200,652.0,780.0
2,7210,652.0,839.0
2,7220,652.0,898.0
2,7230,652.0,898.0
2,7240,652.0,898.0
2,7250,652.0,898.0
2,7260,652.0,839.0
2,7270,652.0,780.0
2,7280,652.0,780.0
2,7290,652.0,780.0
2,7300,652.0,780.0
2,7310,652.0,839.0
2,7320,652.0,839.0
2,7330,652.0,898.0
2,7340,652.0,898.0
2,7350,652.0,898.0
2,7360,652.0,898.0
2,7370,652.0,898.0
2,7380,652.0,898.0
2,7390,652.0,839.0
2,7400,652.0,839.0
2,7410,652.0,839.0
2,7420,652.0,839.0
2,7430,652.0,898.0
2,7440,652.0,839.0
2,7450,652.0,839.0
2,7460,652.0,839.0
2,7470,652.0,839.0
2,7480,652.0,780.0
2,7490,652.0,898.0
2,7500,652.0,839.0
2,7510,652.0,839.0
2,7520,652.0,780.0
2,7530,652.0,780.0
2,7540,652.0,839.0
2,7550,652.0,839.0
2,7560,652.0,839.0
2,7570,652.0,839.0
2,7580,652.0,839.0
2,7590,652.0,839.0
2,7600,652.0,839.0
2,7610,652.0,780.0
2,7620,652.0,780.0
2,7630,652.0,780.0
2,7640,652.0,780.0
2,7650,652.0,839.0
2,7660,652.0,839.0
2,7670,652.0,839.0
2,7680,652.0,898.0
2,7690,652.0,898.0
2,7700,652.0,898.0
2,7710,652.0,898.0
2,7720,652.0,839.0
2,7730,652.0,839.0
2,7740,652.0,839.0
2,7750,652.0,839.0
2,7760,652.0,839.0
2,7770,652.0,839.0
2,7780,652.0,898.0
2,7790,652.0,839.0
2,7800,652.0,898.0
2,7810,652.0,898.0
2,7820,652.0,898.0
2,7830,652.0,898.0
2,7840,652.0,898.0
2,7850,652.0,898.0
2,7860,652.0,898.0
2,7870,652.0,898.0
2,7880,652.0,898.0
2,7890,652.0,839.0
2,7900,652.0,898.0
2,7910,652.0,898.0
2,7920,652.0,898.0
2,7930,652.0,898.0
2,7940,652.0,839.0
2,7950,652.0,839.0
2,7960,652.0,839.0
2,7970,652.0,839.0
2,7980,652.0,898.0
2,7990,652.0,898.0
2,8000,652.0,898.0
2,8010,652.0,839.0
2,8020,652.0,898.0
2,8030,652.0,898.0
2,8040,652.0,839.0
2,8050,652.0,839.0
2,8060,652.0,839.0
2,8070,652.0,839.0
2,8080,652.0,839.0
2,8090,652.0,780.0
2,8100,652.0,780.0
2,8110,652.0,780.0
2,8120,652.0,780.0
2,8130,652.0,839.0
2,8140,652.0,839.0
2,8150,652.0,839.0
2,8160,652.0,839.0
2,8170,652.0,898.0
2,8180,652.0,839.0
2,8190,652.0,839.0
2,8200,652.0,839.0
2,8210,652.0,839.0
2,8220,652.0,839.0
2,8230,652.0,839.0
2,8240,652.0,780.0
2,8250,652.0,780.0
2,8260,652.0,780.0
2,8270,652.0,780.0
2,8280,652.0,780.0
2,8290,652.0,780.0
2,8300,652.0,780.0
2,8310,652.0,780.0
2,8320,652.0,780.0
2,8330,652.0,780.0
2,8340,652.0,780.0
2,8350,652.0,780.0
2,8360,652.0,780.0
2,8370,652.0,839.0
2,8380,652.0,839.0
2,8390,652.0,839.0
2,8400,652.0,839.0
2,8410,652.0,839.0
2,8420,652.0,839.0
2,8430,652.0,839.0
2,8440,652.0,839.0
2,8450,652.0,839.0
2,8460,652.0,898.0
2,8470,652.0,898.0
2,8480,652.0,898.0
2,8490,652.0,898.0
2,8500,652.0,898.0
2,8510,652.0,898.0
2,8520,652.0,839.0
2,8530,652.0,839.0
2,8540,652.0,839.0
2,8550,652.0,839.0
2,8560,652.0,839.0
2,8570,652.0,839.0
2,8580,652.0,839.0
2,8590,652.0,839.0
2,8600,652.0,839.0
2,8610,652.0,839.0
2,8620,652.0,839.0
2,8630,652.0,839.0
2,8640,652.0,839.0
2,8650,652.0,839.0
2,8660,652.0,839.0
2,8670,652.0,839.0
2,8680,652.0,898.0
2,8690,652.0,898.0
2,8700,652.0,898.0
2,8710,652.0,898.0
2,8720,652.0,898.0
2,8730,652.0,898.0
2,8740,652.0,898.0
2,8750,652.0,898.0
2,8760,652.0,898.0
2,8770,652.0,898.0
2,8780,652.0,898.0
2,8790,652.0,898.0
2,8800,652.0,839.0
2,8810,652.0,839.0
2,8820,652.0,839.0
2,8830,652.0,839.0
2,8840,652.0,839.0
2,8850,652.0,780.0
2,8860,652.0,780.0
2,8870,652.0,780.0
2,8880,652.0,839.0
2,8890,652.0,839.0
2,8900,652.0,839.0
2,8910,652.0,839.0
2,8920,652.0,839.0
2,8930,652.0,898.0
2,8940,652.0,898.0
2,8950,652.0,898.0
2,8960,652.0,898.0
2,8970,652.0,898.0
2,8980,652.0,898.0
2,8990,652.0,898.0
2,9000,652.0,898.0
2,9010,652.0,898.0
2,9020,652.0,898.0
2,9030,652.0,839.0
2,9040,652.0,839.0
2,9050,652.0,898.0
2,9060,652.0,839.0
2,9070,652.0,839.0
2,9080,652.0,839.0
2,9090,652.0,839.0
2,9100,652.0,839.0
2,9110,652.0,839.0
2,9120,652.0,839.0
2,9130,652.0,839.0
2,9140,652.0,839.0
2,9150,652.0,898.0
2,9160,652.0,898.0
2,9170,652.0,898.0
2,9180,652.0,898.0
2,9190,652.0,839.0
2,9200,652.0,839.0
2,9210,652.0,839.0
2,9220,652.0,839.0
2,9230,652.0,839.0
2,9240,652.0,839.0
2,9250,652.0,839.0
2,9260,652.0,839.0
2,9270,652.0,839.0
2,9280,652.0,780.0
2,9290,652.0,780.0
2,9300,652.0,780.0
2,9310,652.0,780.0
2,9320,652.0,839.0
2,9330,652.0,839.0
2,9340,652.0,898.0
2,9350,652.0,839.0
2,9360,652.0,898.0
2,9370,652.0,898.0
2,9380,652.0,898.0
2,9390,652.0,839.0
2,9400,652.0,898.0
2,9410,652.0,898.0
2,9420,652.0,898.0
2,9430,652.0,898.0
2,9440,652.0,839.0
2,9450,652.0,839.0
2,9460,652.0,839.0
2,9470,652.0,839.0
2,9480,652.0,839.0
2,9490,652.0,839.0
2,9500,652.0,839.0
2,9510,652.0,898.0
2,9520,652.0,898.0
2,9530,652.0,898.0
2,9540,652.0,898.0
2,9550,652.0,898.0
2,9560,652.0,839.0
2,9570,652.0,898.0
2,9580,652.0,898.0
2,9590,652.0,898.0
2,9600,652.0,898.0
2,9610,652.0,898.0
2,9620,652.0,898.0
2,9630,652.0,898.0
2,9640,652.0,839.0
2,9650,652.0,780.0
2,9660,652.0,780.0
2,9670,652.0,780.0
2,9680,652.0,780.0
2,9690,652.0,780.0
2,9700,652.0,780.0
2,9710,652.0,780.0
2,9720,652.0,780.0
2,9730,652.0,780.0
2,9740,652.0,780.0
2,9750,652.0,839.0
2,9760,652.0,780.0
2,9770,652.0,780.0
2,9780,652.0,780.0
2,9790,652.0,839.0
2,9800,652.0,839.0
2,9810,652.0,898.0
2,9820,652.0,839.0
2,9830,652.0,839.0
2,9840,652.0,839.0
2,9850,652.0,839.0
2,9860,652.0,839.0
2,9870,652.0,780.0
2,9880,652.0,839.0
2,9890,652.0,839.0
2,9900,652.0,780.0
2,9910,652.0,780.0
2,9920,652.0,780.0
2,9930,652.0,780.0
2,9940,652.0,780.0
2,9950,652.0,780.0
2,9960,652.0,780.0
2,9970,652.0,780.0
2,9980,652.0,780.0
2,9990,652.0,780.0
2,10000,652.0,839.0
2,10010,652.0,839.0
2,10020,652.0,839.0
2,10030,652.0,898.0
2,10040,652.0,898.0
2,10050,652.0,898.0
2,10060,652.0,898.0
2,10070,652.0,898.0
2,10080,652.0,898.0
2,10090,652.0,839.0
2,10100,652.0,780.0
2,10110,652.0,839.0
2,10120,652.0,839.0
2,10130,652.0,839.0
2,10140,652.0,839.0
2,10150,652.0,839.0
2,10160,652.0,839.0
2,10170,652.0,839.0
2,10180,652.0,839.0
2,10190,652.0,839.0
2,10200,652.0,839.0
2,10210,652.0,839.0
2,10220,652.0,898.0
2,10230,652.0,898.0
2,10240,652.0,898.0
2,10250,652.0,898.0
2,10260,652.0,898.0
2,10270,652.0,898.0
2,10280,652.0,839.0
2,10290,652.0,839.0
2,10300,652.0,898.0
2,10310,652.0,839.0
2,10320,652.0,839.0
2,10330,652.0,839.0
2,10340,652.0,839.0
2,10350,652.0,839.0
2,10360,652.0,839.0
2,10370,652.0,839.0
2,10380,652.0,839.0
2,10390,652.0,780.0
2,10400,652.0,780.0
2,10410,652.0,780.0
2,10420,652.0,780.0
2,10430,652.0,780.0
2,10440,652.0,780.0
2,10450,652.0,780.0
2,10460,652.0,780.0
2,10470,652.0,780.0
2,10480,652.0,780.0
2,10490,652.0,780.0
2,10500,652.0,839.0
2,10510,652.0,839.0
2,10520,652.0,839.0
2,10530,652.0,898.0
2,10540,652.0,898.0
2,10550,652.0,898.0
2,10560,652.0,839.0
2,10570,652.0,839.0
2,10580,652.0,839.0
2,10590,652.0,839.0
2,10600,652.0,839.0
2,10610,652.0,898.0
2,10620,652.0,898.0
2,10630,652.0,898.0
2,10640,652.0,898.0
2,10650,652.0,898.0
2,10660,652.0,839.0
2,10670,652.0,839.0
2,10680,652.0,839.0
2,10690,652.0,839.0
2,10700,652.0,839.0
2,10710,652.0,839.0
2,10720,652.0,780.0
2,10730,652.0,839.0
2,10740,652.0,839.0
2,10750,652.0,839.0
2,10760,652.0,780.0
2,10770,652.0,839.0
2,10780,652.0,780.0
2,10790,652.0,839.0
2,10800,652.0,839.0
2,10810,652.0,839.0
2,10820,652.0,839.0
2,10830,652.0,780.0
2,10840,652.0,839.0
2,10850,652.0,839.0
2,10860,652.0,839.0
2,10870,652.0,839.0
2,10880,652.0,898.0
2,10890,652.0,898.0
2,10900,652.0,898.0
2,10910,652.0,898.0
2,10920,652.0,898.0
2,10930,652.0,898.0
2,10940,652.0,898.0
2,10950,652.0,839.0
2,10960,652.0,839.0
2,10970,652.0,839.0
2,10980,652.0,839.0
2,10990,652.0,898.0
2,11000,652.0,839.0
2,11010,652.0,780.0
2,11020,652.0,780.0
2,11030,652.0,780.0
2,11040,652.0,780.0
2,11050,652.0,780.0
2,11060,652.0,780.0
2,11070,652.0,780.0
2,11080,652.0,780.0
2,11090,652.0,780.0
2,11100,652.0,780.0
2,11110,652.0,780.0
2,11120,652.0,839.0
2,11130,652.0,839.0
2,11140,652.0,839.0
2,11150,652.0,898.0
2,11160,652.0,898.0
2,11170,652.0,898.0
2,11180,652.0,898.0
2,11190,652.0,898.0
2,11200,652.0,839.0
2,11210,652.0,839.0
2,11220,652.0,898.0
2,11230,652.0,898.0
2,11240,652.0,839.0
2,11250,652.0,839.0
2,11260,652.0,839.0
2,11270,652.0,839.0
2,11280,652.0,839.0
2,11290,652.0,839.0
2,11300,652.0,839.0
2,11310,652.0,839.0
2,11320,652.0,839.0
2,11330,652.0,839.0
2,11340,652.0,839.0
2,11350,652.0,839.0
2,11360,652.0,839.0
2,11370,652.0,839.0
2,11380,652.0,898.0
2,11390,652.0,898.0
2,11400,652.0,839.0
2,11410,652.0,839.0
2,11420,652.0,839.0
2,11430,652.0,839.0
2,11440,652.0,839.0
2,11450,652.0,839.0
2,11460,652.0,839.0
2,11470,652.0,839.0
2,11480,652.0,839.0
2,11490,652.0,839.0
2,11500,652.0,839.0
2,11510,652.0,839.0
2,11520,652.0,839.0
2,11530,652.0,839.0
2,11540,652.0,898.0
2,11550,652.0,898.0
2,11560,652.0,898.0
2,11570,652.0,839.0
2,11580,652.0,839.0
2,11590,652.0,839.0
2,11600,652.0,839.0
2,11610,652.0,839.0
2,11620,652.0,839.0
2,11630,652.0,839.0
2,11640,652.0,839.0
2,11650,652.0,839.0
2,11660,652.0,839.0
2,11670,652.0,839.0
2,11680,652.0,839.0
2,11690,652.0,839.0
2,11700,652.0,839.0
2,11710,652.0,839.0
2,11720,652.0,839.0
2,11730,652.0,839.0
2,11740,652.0,839.0
2,11750,652.0,839.0
2,11760,652.0,839.0
2,11770,652.0,839.0
2,11780,652.0,839.0
2,11790,652.0,898.0
2,11800,652.0,898.0
2,11810,652.0,898.0
2,11820,652.0,780.0
2,11830,652.0,780.0
2,11840,652.0,780.0
2,11850,652.0,839.0
2,11860,652.0,839.0
2,11870,652.0,839.0
2,11880,652.0,839.0
2,11890,652.0,839.0
2,11900,652.0,780.0
2,11910,652.0,780.0
2,11920,652.0,780.0
2,11930,652.0,780.0
2,11940,652.0,780.0
2,11950,652.0,839.0
2,11960,652.0,839.0
2,11970,652.0,839.0
2,11980,652.0,898.0
2,11990,652.0,839.0
2,12000,652.0,839.0
2,12010,652.0,839.0
2,12020,652.0,839.0
2,12030,652.0,839.0
2,12040,652.0,839.0
2,12050,652.0,898.0
2,12060,652.0,839.0
2,12070,652.0,839.0
2,12080,652.0,839.0
2,12090,652.0,780.0
2,12100,652.0,780.0
2,12110,652.0,780.0
2,12120,652.0,780.0
2,12130,652.0,780.0
2,12140,652.0,780.0
2,12150,652.0,780.0
2,12160,652.0,839.0
2,12170,652.0,839.0
2,12180,652.0,898.0
2,12190,652.0,898.0
2,12200,652.0,898.0
2,12210,652.0,898.0
2,12220,652.0,898.0
2,12230,652.0,898.0
2,12240,652.0,898.0
2,12250,652.0,898.0
2,12260,652.0,898.0
2,12270,652.0,898.0
2,12280,652.0,839.0
2,12290,652.0,780.0
2,12300,652.0,780.0
2,12310,652.0,780.0
2,12320,652.0,780.0
2,12330,652.0,780.0
2,12340,652.0,780.0
2,12350,652.0,780.0
2,12360,652.0,780.0
2,12370,652.0,839.0
2,12380,652.0,898.0
2,12390,652.0,898.0
2,12400,652.0,898.0
2,12410,652.0,839.0
2,12420,652.0,839.0
2,12430,652.0,898.0
2,12440,652.0,839.0
2,12450,652.0,839.0
2,12460,652.0,839.0
2,12470,652.0,839.0
2,12480,652.0,839.0
2,12490,652.0,839.0
2,12500,652.0,898.0
2,12510,652.0,839.0
2,12520,652.0,839.0
2,12530,652.0,839.0
2,12540,652.0,839.0
2,12550,652.0,898.0
2,12560,652.0,898.0
2,12570,652.0,898.0
2,12580,652.0,839.0
2,12590,652.0,839.0
2,12600,652.0,839.0
2,12610,652.0,839.0
